"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","typeStatus","comments"
"203",NA,"Instituto de Botânica, IBT","SP","210669","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Mentz, LA","2006-10-18T00:00:00.000+0000","2008",NA,"Lleras-Perez, E; Pereira da Silva, G; Hunziker, AT; Casali, VWD",1985,4,26,"Brazil","Santa Catarina","Presidente Nereu","23 km da bifurcação da estrada Lontra - Presidente Nereu com a BR-470",-49.516667,-27.233333,NA,"BRA:IBt:SP:0000210669",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"205","2012-04-18T10:24:00.000+0000","MO","MO","2482907","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,"Hunziker 25005",NA,"Armando T. Hunziker|et al.",1985,4,27,"Brazil","Santa Catarina",NA,"Presidente Nereu. Estada Madeireira a 7 km de Presidente Nereu indo a Apiuna",NA,NA,NA,"urn:catalog:MO:Tropicos:2482907","http://www.tropicos.org/Specimen/2482907","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"206","2012-04-18T10:24:00.000+0000","MO","MO","2482818","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,"Hunziker 25009",NA,"Armando T. Hunziker|et al.",1985,4,26,"Brazil","Santa Catarina",NA,"Luis Alves. Estrada Vila do Salto a maximo a 2.7 km da estada Itajai-Luis Alves",-48.85,-26.75,NA,"urn:catalog:MO:Tropicos:2482818","http://www.tropicos.org/Specimen/2482818","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"207","2008-05-27T22:02:00.000+0000","MO","MO","2919123","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","M.Nee","2001-01-01T00:00:00.000+0000","LLERAS 1986",NA,"LLERAS",1985,4,24,"Brazil","Santa Catarina",NA,"Praia Grande; borda de mata primaria em encosta. Solo raso pedregoso humico. descendo a Serra de itaimbezinho a praia grande a 13km do restaurante do IBDF",-50.06666,-29.16666,NA,"urn:catalog:MO:Tropicos:2919123","http://www.tropicos.org/Specimen/2919123","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"210","2017-10-19T07:28:03.000+0000","JBRJ","RB","RB00460422","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","G.Barboza",NA,"2034",NA,"E.Lleras Perez; Glocimar P. Silva, Armando T. Hunziker, Vicente W. Dias Casali",1985,4,28,"Brazil","Paraná","Morretes","Rio Cascata estrada da Graciosa a 28 Km de Morretes.",-48.933333,-25.3,"Arbusto 3.5m. Frequencia rara. Flor branca com manchas verdes","urn:catalog:JBRJ:RB:460422",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"213",NA,"Cenargen","CEN","9841","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","R. C. A. Lafetá",NA,"1986",NA,"Eduardo Lleras Perez",1985,4,24,"Brazil","Sc","PRAIA GRANDE","Descendo a serra de Itambezinho a Praia Grande, a 13 km do resturante do IBAMA (Parque Nacional Aparados da Serra).",-50.06667,-29.16667,"Guias nectaríferas verdes.","BRA:Cenargen:CEN:0000009841",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"214","2013-01-02T17:51:00.000+0000","MO","MO","2922575","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","M.Nee","2001-01-01T00:00:00.000+0000","Lleras 2035",NA,"Eduardo Lleras|et al.",1985,4,29,"Brazil","Paraná",NA,"Antonina. BR-116 a 15km da divisa com sao paulo",-48.66666,-25.1,NA,"urn:catalog:MO:Tropicos:2922575","http://www.tropicos.org/Specimen/2922575","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"217","2017-10-19T05:48:30.000+0000","JBRJ","RB","RB00460419","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","G.Barboza",NA,"2018",NA,"Lleras Perez; Glocimar P. Silva, Armando T. Hunziker, Vicente W. Dias Casali",1985,4,27,"Brazil","Santa Catarina","Presidente Nereu","m 1.5 da Estrada para Sabia.",-49.466667,-27.233333,"Arvoreta 2.5m.Frequencia rara","urn:catalog:JBRJ:RB:460419",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"219","2014-07-22T15:12:29.000+0000","JBRJ","RB","RB00460426","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza","cf.","Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","G.Barboza","2003-07-16T00:00:00.000+0000","2015",NA,"E.Lleras Perez; Glocimar P. Silva",1985,4,27,"Brazil","Santa Catarina","Presidente Nereu","Estrada Madeireira a 9 Km de Presidente Nereu.",NA,NA,"Mancha com vários indivíduos. Corola branca , pétalas com guias de néctar verde-amarelado-dourado. Nervura central da pétala esbranquiçada","urn:catalog:JBRJ:RB:460426",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"220","2008-05-27T22:02:00.000+0000","MO","MO","2482714","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Hunziker, A. T. & Barboza, G. E., 12/10/","1994-01-01T00:00:00.000+0000","Oliveira 921",NA,"Oliveira",1985,9,17,"Brazil","Paraná",NA,"São José dos Pinhais. Colônia Santos Andrade",NA,NA,NA,"urn:catalog:MO:Tropicos:2482714","http://www.tropicos.org/Specimen/2482714","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"221",NA,"MBM","MBM","104909","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Hunziker, AT; Barboza, G",NA,"921",NA,"Oliveira, PI",1985,9,17,"Brazil","Paraná","São José dos Pinhais","Colônia Santos Andrade",0,0,NA,"BRA:MBM:MBM:0000104909",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"222",NA,"UFPR","UPCB","24627","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Stehmann, J.R.","2009-07-16T00:00:00.000+0000",NA,NA,"Bidá, A.",1984,3,14,"Brazil","Paraná","Colombo","Santa Mônica Clube de Campo",NA,NA,"Flor branca..","BRA:UFPR:UPCB:0000024627",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"223",NA,"UFPR","UPCB","24625","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Stehmann, J.R.","2009-07-16T00:00:00.000+0000","423",NA,"Bidá, A.",1984,6,6,"Brazil","Paraná","Colombo","Santa Mônica Clube de Campo",NA,NA,"Flores brancas..","BRA:UFPR:UPCB:0000024625",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"224",NA,"UFPR","UPCB","24628","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Stehmann, J.R.","2009-07-16T00:00:00.000+0000","455",NA,"Bidá, A.",1984,7,26,"Brazil","Paraná","Colombo","Santa Mônica Clube de Campo",NA,NA,"Arbusto, flor esverdeada..","BRA:UFPR:UPCB:0000024628",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"225",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","38296","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,"2013-01-01T00:00:00.000+0000","2127",NA,"Cervi, AC; et al.",1983,2,25,"Brazil","Paraná","Morretes","Serra do Mar (Estrada da Graciosa)",0,0,NA,"BRA:UFMG:BHCB:0000038296",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"227",NA,"G","Geneva Herbarium – General Collection (G)","G-G-211427/1","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,NA,NA,"Cervi, A. C., R. Spichiger, P.-A. Loizeau & E. Cottier",1983,2,25,"Brazil",NA,NA,"Brésil - Serra do Mar ( Estrada da Graciosa ), Mun. de Morretes, Paranã",-53.08972,-10.77306,NA,NA,NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"228",NA,"NY","NY","1184769","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","J. R. Stehmann","1997-01-01T00:00:00.000+0000","2127",NA,"A. C. Cervi",1983,2,25,"Brazil","ParanÃ¡",NA,"Serra do Mar (Viaduto dos Padres)",-48.8347668975131,-25.4807848457141,NA,"1b811077-53d2-49ee-b7fe-58ec29f6c80d",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"230",NA,"UEM","HUEM","4785","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Stehmann, J.R.","2009-07-15T00:00:00.000+0000","07",NA,"Soares, C.M.",1983,4,9,"Brazil","Paraná","Serra da Graciosa",NA,0,0,"Frutos verdes; flores branco-esverdeadas; porte arbustivo","BRA:UEM:HUEM:0000004785",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"231",NA,"Universidade Tecnológica Federal do Paraná (UTFPR)","HCF","23654","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","L.A. Mentz","2007-01-01T00:00:00.000+0000","515",NA,"P.I. Oliveira",1982,5,20,"Brazil","Pr","São José dos Pinhais","Guaricana",NA,NA,"arbusto 2 m, flor esverdeada; alto do morro.","BRA:UTFPR:HCF:0000023654",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"232","2013-11-16T15:39:00.000+0000","MO","MO","2916777","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Izabella M.C.Rodrigues","2012-01-01T00:00:00.000+0000","Oliveira 522",NA,"P.I. Oliveira",1982,5,20,"Brazil","Paraná",NA,"Guaricana (mun.S. José dos Pinhais)",NA,NA,NA,"urn:catalog:MO:Tropicos:2916777","http://www.tropicos.org/Specimen/2916777","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"233",NA,"MBM","MBM","76044","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Stehmann, JR","2009-07-17T00:00:00.000+0000","1940",NA,"Kummrow, R",1982,6,3,"Brazil","Paraná","Morretes","Rio dos Padres",0,0,"Arbusto 3m, flor alvecente. Junto ao rio da mata pluvial","BRA:MBM:MBM:0000076044",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"234",NA,"Universidade Tecnológica Federal do Paraná (UTFPR)","HCF","23795","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","J.R. Stehmann","2009-01-01T00:00:00.000+0000","1940",NA,"R. Kummrow",1982,6,3,"Brazil","Pr","Morretes","Rio das Pedras",NA,NA,"arbusto 3 m, flor alvacenta. Junto ao rio da mata pluvial.","BRA:UTFPR:HCF:0000023795",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"235",NA,"Universidade Tecnológica Federal do Paraná (UTFPR)","HCF","23550","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","G. Barbosa","2003-01-01T00:00:00.000+0000","576",NA,"P.I. Oliveira",1982,6,28,"Brazil","Pr","Quatro Barras","Rio Taquari",NA,NA,"arbusto 2 m, fruto verde; da capoeira.","BRA:UTFPR:HCF:0000023550",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"236","2013-11-16T15:39:00.000+0000","MO","MO","2924352","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Izabella M.C.Rodrigues","2012-01-01T00:00:00.000+0000","Oliveira 551",NA,"P.I. Oliveira",1982,6,15,"Brazil","Paraná",NA,"Santo Andrade (mun. S. José dos Pinhais)",NA,NA,NA,"urn:catalog:MO:Tropicos:2924352","http://www.tropicos.org/Specimen/2924352","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"237","2013-11-16T15:38:00.000+0000","MO","MO","2917605","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Izabella M.C.Rodrigues","2012-01-01T00:00:00.000+0000","Kummrow 1940",NA,"R. Kummrow",1982,6,3,"Brazil","Paraná",NA,"Rio dos Padres (mun. Morretes)",NA,NA,NA,"urn:catalog:MO:Tropicos:2917605","http://www.tropicos.org/Specimen/2917605","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"238","2013-11-16T15:40:00.000+0000","MO","MO","2917806","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Izabella M.C.Rodrigues","2012-01-01T00:00:00.000+0000","Oliveira 576",NA,"P.I. Oliveira",1982,6,28,"Brazil","Paraná",NA,"Rio Taquari (mun Quatro Barras)",NA,NA,NA,"urn:catalog:MO:Tropicos:2917806","http://www.tropicos.org/Specimen/2917806","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"239",NA,"US","Botany","2889706","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,"33579",NA,"A. Krapovickas & C. L. Cristóbal",1978,2,14,"Brazil","Paraná",NA,"Represa de Vossoroca",NA,NA,NA,"http://n2t.net/ark:/65665/31515e302-ff46-410e-b3ff-03733e6b33d5",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"241",NA,"IAP","PACA-AGP","85001","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","E. L. C. Soares","2006-05-02T00:00:00.000+0000","15929",NA,"Sehnem, A.",1978,2,23,"Brazil","Rs","São Francisco de Paula","Potreiro Novo, Tainhas.",NA,NA,"Habitat: Herba ad viam per silvam.","BRA:IAP:PACA-AGP:0000085001",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"242","2013-06-10T12:25:00.000+0000","MO","MO","2956172","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","L.L. Giacomin","2013-01-01T00:00:00.000+0000","Krapovickas 33579",NA,"Antonio Krapovickas|Carmen L. Cristóbal",1978,2,14,"Brazil","Paraná",NA,"Represa de Vossoroca.",NA,NA,NA,"urn:catalog:MO:Tropicos:2956172","http://www.tropicos.org/Specimen/2956172","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"243",NA,"UFRGS","ICN","068693","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Barboza, G","2006-01-01T00:00:00.000+0000","8466",NA,"Occhiani",1978,5,25,"Brazil","Pr","Morretes","Grota Funda, Estrada Graciosa",0,0,"flor branca; orla da mata","BRA:UFRGS:ICN:0000068693",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"244","2017-10-19T07:01:03.000+0000","JBRJ","RB","RB00460856","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","G. Barboza y A.T. Hunz",NA,"4678",NA,"G. Martinelli",1978,6,23,"Brazil","São Paulo","Bananal","Próximo ao marco 22.",NA,NA,"Sub-arbusto, esciófila; folhas verdes concolor; flores com cálice verde, corola alva, estames amarelos; frutos imaturos de cor verde.","urn:catalog:JBRJ:RB:460856",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"245",NA,"NY","NY","1184762","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","G. E. Barboza; A. T. Hunziker","1991-01-01T00:00:00.000+0000","571",NA,"M. Sakane",1977,5,14,"Brazil","SÃ£o Paulo",NA,"Sete Barras, Reserva BiolÃ³gica Carlos Botelho",-47.989753,-24.144027,NA,"355c1500-e8b5-4c01-9e3f-e1525113142c",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"246",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","176462","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,"2013-01-01T00:00:00.000+0000","546",NA,"Sakane, M",1977,5,24,"Brazil","São Paulo",NA,"Reserva Florestal de Sete Barras, S.P. 139, +/- 80 Km S de Itapotininaea",0,0,NA,"BRA:UFMG:BHCB:0000176462",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"249","2008-05-27T22:02:00.000+0000","MO","MO","2482943","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,"SAKENE 571",NA,"* SAKENE",1977,5,14,"Brazil","São Paulo",NA,"Sete Barras, Reserva Biologica Carlos Botelho",NA,NA,NA,"urn:catalog:MO:Tropicos:2482943","http://www.tropicos.org/Specimen/2482943","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"250","2009-07-09T17:05:00.000+0000","MO","MO","2482732","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,"Hatschbach 40296",NA,"Gert G. Hatschbach",1977,12,15,"Brazil","Paraná",NA,"São José dos Pinhais. Guaricana",NA,NA,NA,"urn:catalog:MO:Tropicos:2482732","http://www.tropicos.org/Specimen/2482732","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"251",NA,"MBM","MBM","57961","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Hunziker, AT",NA,"40296",NA,"Hatschbach, G",1977,12,15,"Brazil","Paraná","São José dos Pinhais","Guaricana",0,0,NA,"BRA:MBM:MBM:0000057961",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"252","2013-11-16T15:34:00.000+0000","MO","MO","2482590","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Izabella M.C.Rodrigues","2012-01-01T00:00:00.000+0000","Hatschbach 39322",NA,"Gert G. Hatschbach",1976,12,21,"Brazil","Paraná",NA,"Antonina. Rio Cotia",NA,NA,NA,"urn:catalog:MO:Tropicos:2482590","http://www.tropicos.org/Specimen/2482590","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"253",NA,"MBM","MBM","53119","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Hunziker, AT; Barboza, G",NA,"39322b",NA,"Hatschbach, G",1976,12,21,"Brazil","Paraná","Antonina","Rio Cotia",0,0,NA,"BRA:MBM:MBM:0000053119",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"254",NA,"MBM","MBM","46737","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Hunziker, AT",NA,"91",NA,"Dziewa, A",1975,9,11,"Brazil","Paraná","Morretes","Estação Marumbi",0,0,NA,"BRA:MBM:MBM:0000046737",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"255","2012-02-04T06:43:00.000+0000","MO","MO","2482676","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,"Dziewa 91",NA,"A. Dziewa",1975,9,11,"Brazil","Paraná",NA,"Morretes. Est. Marumbi",NA,NA,NA,"urn:catalog:MO:Tropicos:2482676","http://www.tropicos.org/Specimen/2482676","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"256",NA,"MBM","MBM","32988","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Hunziker, AT",NA,"326",NA,"Kummrow, R",1974,2,14,"Brazil","Paraná","Tijucas do Sul","Vossoroca",0,0,NA,"BRA:MBM:MBM:0000032988",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"258","2009-11-20T06:18:00.000+0000","MO","MO","2482767","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Hunziker, A. T. & Barboza, G. E.",NA,"Kummrow 326",NA,"R. Kummrow",1974,2,14,"Brazil","Paraná",NA,"Tijucas do Sul. Vossoroca",NA,NA,NA,"urn:catalog:MO:Tropicos:2482767","http://www.tropicos.org/Specimen/2482767","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"259","2009-11-20T06:18:00.000+0000","MO","MO","2482748","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Hunziker, A. T. & Barboza, G. E.",NA,"Kummrow 561",NA,"R. Kummrow",1974,4,22,"Brazil","Paraná",NA,"Tijucas do Sul. Vossoroca",NA,NA,NA,"urn:catalog:MO:Tropicos:2482748","http://www.tropicos.org/Specimen/2482748","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"260",NA,"NY","NY","00962445","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","I. M. C. Rodrigues","2013-01-01T00:00:00.000+0000","1633",NA,"A. Amaral",1973,8,26,"Brazil","SÃ£o Paulo",NA,"Paranapiacaba, EstaÃ§Ã£o BiolÃ³gica do Alto da Serra.",-46.3,-23.75,NA,"26cbcd0b-1106-416d-907a-6594a04f0aba",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"261",NA,"MBM","MBM","27348","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Hunziker, AT; Barboza, G",NA,"29339",NA,"Hatschbach, G; Guimarães, O",1972,3,22,"Brazil","Paraná","Guaratuba","Rio da Aberta",0,0,NA,"BRA:MBM:MBM:0000027348",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"262","2009-12-04T16:52:00.000+0000","MO","MO","2482627","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,"Hatschbach 29339",NA,"Gert G. Hatschbach|O. V. Guimarães",1972,3,22,"Brazil","Paraná",NA,"Guaratuba. Rio da Aberta",NA,NA,NA,"urn:catalog:MO:Tropicos:2482627","http://www.tropicos.org/Specimen/2482627","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"263",NA,"NY","NY","1184674","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,"30892",NA,"G. G. Hatschbach",1972,12,1,"Brazil","ParanÃ¡",NA,"Rio dos Padres",-48.8347668975131,-25.4807848457141,NA,"b4697da0-b440-4860-b61a-ce417f19a674",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"264",NA,"MBM","MBM","24157","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Hunziker, AT; Barboza, G",NA,"30892",NA,"Hatschbach, G",1972,12,1,"Brazil","Paraná","Morretes","Rio dos Padres",0,0,NA,"BRA:MBM:MBM:0000024157",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"265",NA,"MBM","MBM","17905","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Hunziker, AT",NA,"25993",NA,"Hatschbach, G",1971,1,19,"Brazil","Paraná","Morretes","Serra Marumbi, picada do Olimpo",0,0,NA,"BRA:MBM:MBM:0000017905",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
