"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","typeStatus","comments"
"98",NA,"IAP","PACA-AGP","50373","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","L. Bianchetti","2002-04-01T00:00:00.000+0000",NA,NA,"Rambo, B.",1951,7,20,"Brazil","Sc","Biguaçu","Serra do Fachinal",NA,NA,"Habitat: In silva primaeva Fenofase: flor e fruto semievoluto","BRA:IAP:PACA-AGP:0000050373",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"99",NA,"IAP","PACA-AGP","46387","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","L. Bianchetti","2002-04-01T00:00:00.000+0000",NA,NA,"Rambo, B.",1950,3,20,"Brazil","Rs","Gramado",NA,NA,NA,"Habitat: In araucarieto Fenofase: flor","BRA:IAP:PACA-AGP:0000046387",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"100",NA,"IAP","PACA-AGP","41975","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","E. L. C. Soares","2006-05-02T00:00:00.000+0000",NA,NA,"Rambo, B.",1949,6,13,"Brazil","Rs","Nova Petrópolis","P. Caí",NA,NA,"Habitat: In silva primaeva Fenofase: flor","BRA:IAP:PACA-AGP:0000041975",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"101",NA,"IAP","PACA-AGP","32106","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","E. L. C. Soares","2006-05-02T00:00:00.000+0000",NA,NA,"Rambo, B.",1946,2,14,"Brazil","Rs","São Francisco de Paula","Serra do Faxinal",NA,NA,"Habitat: In silvula nebulari Fenofase: flor nodum aperto","BRA:IAP:PACA-AGP:0000032106",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"102",NA,"IAP","PACA-AGP","4471","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","E. L. C. Soares","2006-05-02T00:00:00.000+0000",NA,NA,"Rambo, B.",1941,1,8,"Brazil","Rs","São Francisco de Paula","Faz. Englert",NA,NA,"Habitat: In araucarieto Fenofase: flor nodum aperto","BRA:IAP:PACA-AGP:0000004471",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"103","2015-09-03T19:46:43.000+0000","MNHN","P","P00410062","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Barboza",NA,NA,"14152","Dusen, P.",1912,8,3,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00410062",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"104","2015-09-15T20:09:14.000+0000","MNHN","P","P00410063","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Barboza",NA,NA,"8255","Dusen, P.",1909,3,18,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00410063",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"105",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","66204","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","G. Barboza",NA,"6193",NA,"W. Hoehne",NA,NA,NA,"Brazil","Santa Catarina","SÃO PAULO","Km 206-208 da estr. São Miguel Arcanjo/Registro. Mata estadual Carlos Botelho.",NA,NA,"Ambiente: Mata. Habito: Arbusto","BRA:CEPLAC:CEPEC:0000066204",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"106",NA,"UFRGS","ICN","190501","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Soares, ELC","2006-08-24T00:00:00.000+0000","8027",NA,"Sobral, M; Jarenkow, JA",NA,NA,NA,"Brazil","Rs","Morrinhos do Sul","Morro do Forno",0,0,"Arbusto, 2m, flores brancas, sem odor pronunciado, frutos imaturos; Região de mata atlântica, na subida da trilha Morro do Forno-Josafá","BRA:UFRGS:ICN:0000190501",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"107",NA,"MBM","MBM","184482","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Stehmann, JR",NA,"1964",NA,"Motta, JT",NA,NA,NA,"Brazil","Paraná","Curitiba","Bosque Tapajós",0,0,NA,"BRA:MBM:MBM:0000184482",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"108",NA,"MBM","MBM","213530","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Stehmann, JR",NA,"2127",NA,"Cervi, AC; et al.",NA,NA,NA,"Brazil","Paraná","Morretes","Serra do Mar, Estrada da Graciosa",0,0,NA,"BRA:MBM:MBM:0000213530",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"109",NA,"MBM","MBM","184435","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Stehmann, JR",NA,"359",NA,"Imaguire, N",NA,NA,NA,"Brazil","Paraná","Piraquara","Mananciais da Serra",0,0,NA,"BRA:MBM:MBM:0000184435",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"110",NA,"UFRGS","ICN","131891","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Barboza, G","2006-01-01T00:00:00.000+0000","8007",NA,"Sobral, M; Jarenkow, JA",NA,NA,NA,"Brazil","Rs","Morrinhos do Sul","Tajuva",0,0,"Região intermediária entre formação de mata atlântica e mata nebular, na subida da trilha Tajuva-Josafá; arvoreta 3m, em interior de mata; flores brancas; frutos imaturos.","BRA:UFRGS:ICN:0000131891",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
