"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"158",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","67298","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","H. Q. B. Fernandes",NA,"2787",NA,"H. Q. B. Fernandes",NA,NA,NA,"Brazil","Espirito Santo","FUNDÃO","Sta. Teresa, Rio Saltinho.",NA,NA,"Ambiente: Mata Pluvial baixo montana. Habito: Árvore maior que 20m e menor que 50m","BRA:CEPLAC:CEPEC:0000067298",NA,"Vataireopsis araroba (Aguiar) Ducke"
"159","2013-05-28T00:00:00.000+0000","BR",NA,"BR0000013056384","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke",NA,NA,"S.N.",NA,"Luschnath B.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000013056384",NA,"Vataireopsis araroba (Aguiar) Ducke"
"160","2013-02-26T00:00:00.000+0000","K","Herbarium","K000892414","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke",NA,NA,"s.n.",NA,"s.coll.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,"Recd. Oct. 3. 1895. R. Bot. Gard. Edin.","http://specimens.kew.org/herbarium/K000892414",NA,"Vataireopsis araroba (Aguiar) Ducke"
"161",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","67333","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","J. G. Jardim",NA,"3242",NA,"L. A. M. Silva",NA,NA,NA,"Brazil","Bahia","ILHÉUS","Campus da UESC, prox. a cerca da Reserva, a oeste.",-39.166667,-14.8,"Ambiente: Mata. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000067333",NA,"Vataireopsis araroba (Aguiar) Ducke"
"162",NA,"US","Botany","USw31398","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke",NA,NA,"RBW 90",NA,"P. de Souza",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/32fe61c91-10c3-43bf-9478-d81f0613ea70",NA,"Vataireopsis araroba (Aguiar) Ducke"
"163",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","67346","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","J. G. Jardim",NA,"2632",NA,"H. Q. B. Fernandes",NA,NA,NA,"Brazil","Espirito Santo","SANTA TEREZA","Rio 5 de Novembro.",NA,NA,"Ambiente: Mata Pluvial baixo montana. Habito: Árvore maior que 20m e menor que 50m","BRA:CEPLAC:CEPEC:0000067346",NA,"Vataireopsis araroba (Aguiar) Ducke"
"164","2013-05-28T00:00:00.000+0000","BR",NA,"BR0000013056360","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke",NA,NA,"3957",NA,"Blanchet J.S.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000013056360",NA,"Vataireopsis araroba (Aguiar) Ducke"
"165","2015-09-04T02:25:56.000+0000","MNHN","P","P02767797","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","Rudd",NA,NA,NA,"Blanchet, J.S.",NA,NA,NA,"Brazil","Bahia",NA,NA,NA,NA,"Envoi n°2","http://coldb.mnhn.fr/catalognumber/mnhn/p/p02767797",NA,"Vataireopsis araroba (Aguiar) Ducke"
"166",NA,"MBM","MBM","163286","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","Amorim, AMA",NA,"1376",NA,"Amorim, AMA; et al.",NA,NA,NA,"Brazil","Bahia","Una","Reserva Biológica do Mico-leão",0,0,NA,"BRA:MBM:MBM:0000163286",NA,"Vataireopsis araroba (Aguiar) Ducke"
"167",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","75895","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","L. A. M. Silva",NA,"3490",NA,"L. A. M. Silva",NA,NA,NA,"Brazil","Bahia","ILHÉUS","Area da reserva do Campus da UESC.",-39.166667,-14.8,"Ambiente: Remanescente de mata atlantica. Solo argiloso. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000075895",NA,"Vataireopsis araroba (Aguiar) Ducke"
"168",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","70773","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","L. A. M. Silva",NA,"3446",NA,"L. A. M. Silva",NA,NA,NA,"Brazil","Bahia","ILHÉUS","Campus da UESC.",-39.166667,-14.8,"Ambiente: Area da Res. (remanescente Mata Atlantica). Solo argiloso. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000070773",NA,"Vataireopsis araroba (Aguiar) Ducke"
"169",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","44409","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","T. S. dos Santos",NA,"907",NA,"F. S. Santos",NA,NA,NA,"Brazil","Bahia","SANTA CRUZ CABRÁLIA","Area da ESPAB.",-39.133333,-16.383333,"Ambiente: Mata Higrofila. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000044409",NA,"Vataireopsis araroba (Aguiar) Ducke"
"170","2017-10-17T23:35:05.000+0000","JBRJ","RB","RB00202038","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","H.C. DE LIMA","1979-01-01T00:00:00.000+0000",NA,NA,"SOUZA BRITTO (FLORES)",NA,NA,NA,"Brazil",NA,"Brasil","FLORES DO NO. 3625 DO MUSEU NACIONAL (ESPÍRITO SANTO); FOLIOLOS RECEBIDOS POR O. PECKOLT (BAHIA).",NA,NA,NA,"urn:catalog:JBRJ:RB:202038",NA,"Vataireopsis araroba (Aguiar) Ducke"
"171",NA,"MBM","MBM","164347","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke",NA,NA,"1331",NA,"Amorim, AMA; et al.",NA,NA,NA,"Brazil","Bahia","Uruçuca","Distrito de Serra Grande",0,0,NA,"BRA:MBM:MBM:0000164347",NA,"Vataireopsis araroba (Aguiar) Ducke"
"172","2013-05-28T00:00:00.000+0000","BR",NA,"BR0000013056353","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke",NA,NA,"3957",NA,"Blanchet J.S.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000013056353",NA,"Vataireopsis araroba (Aguiar) Ducke"
"173",NA,"MBM","MBM","131431","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","Santos, TS dos",NA,"907",NA,"Santos, FS",NA,NA,NA,"Brazil","Bahia","Ilhéus","Áea da Estação Ecológica do Pau-Brasil",0,0,NA,"BRA:MBM:MBM:0000131431",NA,"Vataireopsis araroba (Aguiar) Ducke"
"174",NA,"MBM","MBM","135511","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","Lima, HC","2009-06-16T00:00:00.000+0000","1908",NA,"Elias de Paula, J",NA,NA,NA,"Brazil","Espírito Santo","Aracruz","Aracruz",0,0,"Árvore de área desmatada, 13 x 0,40m, bem ramosa; flores lilás vistosas, abundantes casca e madeira com odor madeira mole. ""aracui"".","BRA:MBM:MBM:0000135511",NA,"Vataireopsis araroba (Aguiar) Ducke"
"175","2013-05-28T00:00:00.000+0000","BR",NA,"BR0000013056391","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke",NA,NA,"S.N.",NA,"Luschnath B.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000013056391",NA,"Vataireopsis araroba (Aguiar) Ducke"
"176","2013-05-28T00:00:00.000+0000","BR",NA,"BR0000013056407","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke",NA,NA,"S.N.",NA,"Luschnath B.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000013056407",NA,"Vataireopsis araroba (Aguiar) Ducke"
"177","2013-02-26T00:00:00.000+0000","K","Herbarium","K000892413","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","Lima, H.C. de",NA,"s.n.",NA,"s.coll.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,"Recd. Oct. 3´ 95. See Pharmac. Journ. Ser. 3.x. p. 43. With the compliments of the Keeper, Royal Botanic Garden, Edinburgh.","http://specimens.kew.org/herbarium/K000892413",NA,"Vataireopsis araroba (Aguiar) Ducke"
"178","2017-10-18T01:36:38.000+0000","JBRJ","RB","RB00202044","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","H.C. DE LIMA","1978-01-01T00:00:00.000+0000","3657",NA,"BLANCHET",NA,NA,NA,"Brazil","Bahia","Bahia","DUPLICATAS (CT. IAN.) EX HERB DELESSERT.",NA,NA,NA,"urn:catalog:JBRJ:RB:202044",NA,"Vataireopsis araroba (Aguiar) Ducke"
"179","2013-05-28T00:00:00.000+0000","BR",NA,"BR0000013056414","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke",NA,NA,"S.N.",NA,"Luschnath B.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000013056414",NA,"Vataireopsis araroba (Aguiar) Ducke"
