"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","comments","FID","new_Lat","new_Lon","notes"
"231",NA,"UFPE","UFP","27692","Cupania revoluta Radlk.",NA,"Sapindaceae","Cupania","revoluta","Radlk.","Chiappeta, A.",NA,NA,"605",NA,"Chiappeta, A.",1985,8,28,"brazil","pernambuco","caruaru","Estrada para Brejo dos Cavalos.",0,0,"DESC:Arvoreta com aproximadamente 3m, flores creme com cheiro de mel.;","BRA:UFPE:UFP:0000027692",NA,"Cupania revoluta Radlk.",NA,NA,4236,-8.17911,-36.017298,"centroide mpo (0)"
"232",NA,"IPA","IPA","48306","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Pereira, L.A.","2012-09-28T00:00:00.000+0000",NA,"57",NA,"Lima, V.C.; Chiappeta, A.; Chiappeta, A.",1985,8,28,"brazil","pernambuco","caruaru","Estrada para Brejo dos Cavalos.",0,0,"Arvoreta ca. 3m de altura; flor creme com cheiro de mel.","BRA:IPA:IPA:0000048306",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4236,-8.17911,-36.017298,"centroide mpo (0)"
"233",NA,"IMA","MAC","26181","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","E.C.O.Chagas","2015-03-16T00:00:00.000+0000",NA,"1014",NA,"G.Viana",1984,8,28,"brazil","sergipe","salgado","Sítio Cipó Branco.",0,0,"Árvore ca. de 3m de altura. Flores cremes.; Capoeira de mata subperenifólia.","BRA:IMA:MAC:0000026181",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,3731,-11.062858,-37.480596,"centroide mpo (0)"
"234","2017-10-06T06:56:17.000+0000","JBRJ","RB","RB00384343","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Myrna Friederichs Landim de Souza",NA,NA,"153",NA,"J.C.A. de Lima; M. Messias Santos",1984,8,7,"brazil","bahia","encruzilhada","Estrada Itambé/Encruzilhada.",-40.683333,-15.333333,"Árvore com 3,5 metros de altura (fanerófita). Frequencia fraca.","urn:catalog:JBRJ:RB:384343",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,3131,-15.333333,-40.683333,"original coordinates"
"235","2014-07-22T14:02:38.000+0000","JBRJ","RB","RB00383717","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","L.A. Pereira & G.V. Somner","2013-03-28T00:00:00.000+0000",NA,"809",NA,"Alberto C.Samento; et al",1984,9,7,"brazil","rio grande do norte","martins","Por trás do Hotel Serrano.",-37.916667,-6.083333,"Fanerófita arbórea com 4-5m de altura; botões florais ferrugíneos.","urn:catalog:JBRJ:RB:383717",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4867,-6.083333,-37.916667,"original coordinates"
"236",NA,"IPA","IPA","51121","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Pereira, L.A.","2012-09-28T00:00:00.000+0000",NA,"157",NA,"Dantas, A.; Flor, R.; Roberto, A.; Flor, R.; Roberto, A.",1984,10,18,"brazil","rio grande do norte","senador georgino avelino","Tabuleiros litorâneos.",-35.133333,-6.166667,"Hábito: arbóreo ca. 7m de altura. Flores marrons.","BRA:IPA:IPA:0000051121",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4840,-6.166667,-35.133333,"original coordinates"
"237",NA,"IMA","MAC","24174","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","E.C.O.Chagas","2009-03-16T00:00:00.000+0000",NA,"196",NA,"M.C.Santana",1983,10,13,"brazil","sergipe","pirambu","Trecho de mata após a construção da ponte nova.",-36.803492,-10.639694,"Arbusto, folhas alternas e compostas. Flores alvas em panículas.; Tabuleiros arenosos","BRA:IMA:MAC:0000024174",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,3802,-10.639694,-36.803492,"original coordinates"
"238",NA,"IMA","MAC","26340","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","E.C.O.Chagas","2015-03-16T00:00:00.000+0000",NA,"96",NA,"E.Gomes",1982,8,3,"brazil","sergipe","santa luzia","6Km antes de Santa Luzia.",0,0,"Arvoreta. Botões florais cremes.; Mata Subperenifolia.","BRA:IMA:MAC:0000026340",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,NA,NA,NA,"centroide mpo (0)"
"239",NA,"IMA","MAC","4332","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","E.C.O.Chagas","2009-03-16T00:00:00.000+0000",NA,"412",NA,"M.N.Rodrigues; R.P.Lyra-Lemos",1982,11,24,"brazil","alagoas","uniao dos palmares","Serra da Barricada a 15 km de União do Palmares.",-36.102364,-10.577011,"Folhas coríaceas discolores. Fruto imaturo verde; coberto de pelos.","BRA:IMA:MAC:0000004332",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4071,-10.577011,-36.102364,"original coordinates"
"240",NA,"IMA","MAC","26330","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","E.C.O.Chagas","2015-03-16T00:00:00.000+0000",NA,"550",NA,"M.Fonseca",1981,7,18,"brazil","sergipe","estancia","estrada secundária no KM 132, Br 101.",0,0,"Arbusto ca. de 2,5m de altura. Flores marrons.; Cerrado arbustivo.","BRA:IMA:MAC:0000026330",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,3707,-11.249515,-37.398349,"centroide mpo (0)"
"241",NA,"IMA","MAC","26199","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","E.C.O.Chagas","2015-03-16T00:00:00.000+0000",NA,"8",NA,"G.Viana",1981,8,19,"brazil","sergipe","sao cristovao","estrada do Quendera.",0,0,"Arbusto. Flores esverdeadas.; Restinga.","BRA:IMA:MAC:0000026199",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,3751,-10.961177,-37.219589,"centroide mpo (0)"
"242",NA,"IMA","MAC","26332","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","E.C.O.Chagas","2015-03-16T00:00:00.000+0000",NA,"64",NA,"E.Carneiro",1981,9,21,"brazil","sergipe","sao cristovao","estrada do Quendera.",0,0,"Arbusto. Flores verdes.; Restinga.","BRA:IMA:MAC:0000026332",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,3751,-10.961177,-37.219589,"centroide mpo (0)"
"243",NA,"UFPB","JPB","5505","Cupania revoluta Radlk.",NA,"Sapindaceae","Cupania","revoluta","Radlk.","Somner, GV","1998-02-02T00:00:00.000+0000",NA,"JPB5505",NA,"Silva, AL da",1981,10,12,"brazil","paraiba","joao pessoa","Campus I da UFPB",0,0,"Arbórea. Folhas alternas, flores pequenas não vistosas. ; DE","BRA:UFPB:JPB:0000005505",NA,"Cupania revoluta Radlk.",NA,NA,4512,-7.1651,-34.869897,"centroide mpo (0)"
"244","2014-07-22T14:06:22.000+0000","JBRJ","RB","RB00383655","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Myrna Friederichs Landim de Souza",NA,NA,"247",NA,"L.M.C. Gonçalves",1981,10,22,"brazil","alagoas","mata grande","Folha SC.24-X-C. Ponto 06.",-37.8,-10.166667,"Árvore de 5 metros de altura; caule castanho; com frutos. Frequência densa.","urn:catalog:JBRJ:RB:383655",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4083,-10.166667,-37.8,"original coordinates"
"245",NA,"IPA","IPA","25950","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Pereira, L.A.","2012-09-28T00:00:00.000+0000",NA,"38",NA,"Perruci, A.; Maia Filho, M.A.; Maia Filho, M.A.",1980,8,21,"brazil","pernambuco","brejo da madre de deus","Proprietário Biturí. Borda da mata do Caçange. Solo argilo-arenoso. Comum.",0,0,"Arboreta ca. 3-4m de altura. Frutos imaturos marrons com pêlos cor de ouro. Botões amarelos.","BRA:IPA:IPA:0000025950",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4255,-8.075257,-36.281269,"centroide mpo (0)"
"246",NA,"IPA","IPA","28494","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Pereira, L.A.","2012-09-28T00:00:00.000+0000",NA,"32",NA,"Fevereiro",1980,9,5,"brazil","paraiba","areia","Chã do Jardim, Mata de Pau Ferro. Em área devastada da mata. Frequente.",0,0,"Arvoreta ca. 5m de altura, DAP ca. 5cm, folhas verdes cálice ferrugíneo, pétalas alvas local úmido.","BRA:IPA:IPA:0000028494",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4586,-6.95222,-35.703577,"centroide mpo (0)"
"247",NA,"NY","NY","448007","Cupania revoluta Radlk.",NA,"Sapindaceae","Cupania","revoluta","Radlk.","R. L. Liesner",NA,NA,"11812",NA,"S. A. Mori",1979,5,5,"brazil","bahia",NA,"Fazenda Juramento, a 6 km ao S de MaracÃ¡s, pela antiga rodovia para JequiÃ©.",-40.4305779061221,-13.4447768317091,NA,"536493e3-09a2-44db-ac9c-9342de916a42",NA,"Cupania revoluta Radlk.",NA,NA,NA,-13.4447768317091,-40.4305779061221,"original coordinates"
"248",NA,"IPA","IPA","24329","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Pereira, L.A.","2012-09-28T00:00:00.000+0000",NA,"105",NA,"Jordy Filho, S.",1979,9,12,"brazil","ceara","itatira",NA,-39.6,-4.466667,"Árvore em torno de 7,0m de altura e o 0,12m de diâmetro. Caule marrom escuro, botão e cálice ferrugíneo e corola. Ausência de exsudato.","BRA:IPA:IPA:0000024329",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,5122,-4.466667,-39.6,"original coordinates"
"249",NA,"NY","NY","448006","Cupania revoluta Radlk.",NA,"Sapindaceae","Cupania","revoluta","Radlk.","T. D. Pennington",NA,NA,"10021",NA,"S. A. Mori",1978,4,27,"brazil","bahia",NA,"Fazenda Juramento, a 6 km ao S de MaracÃ¡s, pela antiga rodovia para JequiÃ©.",-40.4305779061221,-13.4447768317091,NA,"86dfebe8-3645-4503-b91e-3a284362d6d7",NA,"Cupania revoluta Radlk.",NA,NA,NA,-13.4447768317091,-40.4305779061221,"original coordinates"
"250",NA,"NY","NY","448003","Cupania revoluta Radlk.",NA,"Sapindaceae","Cupania","revoluta","Radlk.","T. D. Pennington",NA,NA,"15",NA,"D. A. Folli",1978,8,9,"brazil","espirito santo",NA,"Reserva Florestal de CVRD.",-40.071853011446,-19.3949002236543,NA,"e411a2bb-d3ef-4309-83b4-7036c256679d",NA,"Cupania revoluta Radlk.",NA,NA,NA,-19.3949002236543,-40.071853011446,"original coordinates"
"251",NA,"Universidade Federal do Ceará, UFC","EAC","5004","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Loiola, M.I.B.","2017-10-02T00:00:00.000+0000",NA,"s.n.",NA,"Fernandes, A.",1978,9,23,"brazil","ceara","ubajara","sede do Parque Nacional de Ubajara.",0,0,"Árvore pequena.","BRA:UFC:EAC:0000005004",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,5241,-3.865801,-41.000685,"centroide mpo (0)"
"252","2014-07-22T13:59:10.000+0000","JBRJ","RB","RB00384333","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Myrna Friederichs Landim de Souza",NA,NA,"6",NA,"Edson Faria",1978,10,16,"brazil","bahia","ruy barbosa","Planta de mata situada na base da encosta da Serra do Orobó.",-40.467778,-12.315,"Planta terrestre, 4,0 metros de altura, 8,0 centímetros de fuste, copa com 3,0 metros de diâmetro (circular). Arbusto de caule marrom, folhas verdes, frutos castanos esverdeados, fruto jovem.","urn:catalog:JBRJ:RB:384333",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,3561,-12.315,-40.467778,"original coordinates"
"253",NA,"IMA","MAC","26175","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","E.C.O.Chagas","2015-02-16T00:00:00.000+0000",NA,"21",NA,"M.Fonseca",1977,11,20,"brazil","sergipe","capela","área próxima à mata do Cipó.",0,0,"Arbusto ca. de 3m de altura, muito ramificado. Flores alvas. Frutos verdes.; Cerrado.","BRA:IMA:MAC:0000026175",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,3833,-10.46944,-37.036847,"centroide mpo (0)"
"254",NA,"Cenargen","CEN","78314","Cupania revoluta Radlk.",NA,"Sapindaceae","Cupania","revoluta","Radlk.","M. Ataíde",NA,NA,"21",NA,"M. R. Fonseca - ASE",1974,8,15,"brazil","sergipe","pirambu",NA,NA,NA,"Capela, próximo a mata de cipó. Muito ramificado, caule quadrangular, floração intensa, folhas grandes, com 7 a 10 cm, oblongas, com nervuras salientes, raque foliar com apêndice indcando aborto, folh","BRA:Cenargen:CEN:0000078314",NA,"Cupania revoluta Radlk.",NA,NA,3802,-10.653941,-10.653941,"centroide mpo"
"255",NA,"UFPE","UFP","3888","Cupania revoluta Radlk.",NA,"Sapindaceae","Cupania","revoluta","Radlk.","Oliveira, M.","1997-10-01T00:00:00.000+0000",NA,"799",NA,"Mariz, G.",1973,6,15,"brazil","pernambuco","brejo da madre de deus","Fazenda Piedade.",0,0,"DESC:Árvore com 3-4 m.;","BRA:UFPE:UFP:0000003888",NA,"Cupania revoluta Radlk.",NA,NA,4255,-8.075257,-36.281269,"centroide mpo (0)"
"256",NA,"US","Botany","2709510","Cupania revoluta Radlk.",NA,"Sapindaceae","Cupania","revoluta","Radlk.","Guarim Neto, G.",NA,NA,"30911",NA,"H. S. Irwin, R. M. Harley & G. L. Smith",1971,2,24,"brazil","bahia",NA,"Serra da Agua de Rega; ca. 23 km N of Seabra, road to Agua de Rega.",NA,NA,NA,"http://n2t.net/ark:/65665/3aa6f5c50-cccb-4aa2-afa3-328f9ebcea83",NA,"Cupania revoluta Radlk.",NA,NA,NA,-12.47295682,-12.47295682,"centroide estado"
"257",NA,"IPA","IPA","25340","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Pereira, L.A.","2012-09-28T00:00:00.000+0000",NA,"71-6464",NA,"Andrade-Lima",1971,9,10,"brazil","pernambuco","caruaru","Brejo dos Cavalos. Resto da mata, na entrada da Fazenda Caruaru.",0,0,"Arbusto 2-3 m de altura. Flor creme.","BRA:IPA:IPA:0000025340",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4236,-8.17911,-36.017298,"centroide mpo (0)"
"258",NA,"UFPE","UFP","02250","Cupania revoluta Radlk.",NA,"Sapindaceae","Cupania","revoluta","Radlk.","Oliveira, M.","1997-11-01T00:00:00.000+0000",NA,"438",NA,"Mariz, G.",1969,2,12,"brazil","pernambuco",NA,"Beira do caminho para o Pico do Papagaio.",0,0,"DESC:Trepadeira. Flor de pétalas brancas e frutos.;","BRA:UFPE:UFP:0000002250",NA,"Cupania revoluta Radlk.",NA,NA,NA,-8.3240949,-37.99303622,"centroide estado (0)"
"259",NA,"UFPE","UFP","3815","Cupania revoluta Radlk.",NA,"Sapindaceae","Cupania","revoluta","Radlk.","Oliveira, M.","1997-11-01T00:00:00.000+0000",NA,"s.n.",NA,"Alves, J.L.H.",1969,9,23,"brazil","pernambuco","tapera","Toró",0,0,NA,"BRA:UFPE:UFP:0000003815",NA,"Cupania revoluta Radlk.",NA,NA,NA,NA,NA,"centroide mpo (0)"
"260",NA,"UFPB","JPB","3090","Cupania revoluta Radlk.",NA,"Sapindaceae","Cupania","revoluta","Radlk.","Somner, GV","1992-08-01T00:00:00.000+0000",NA,"JPB3090",NA,"Xavier, LP",1969,10,25,"brazil","paraiba","joao pessoa","Campus I da UFPB",0,0,NA,"BRA:UFPB:JPB:0000003090",NA,"Cupania revoluta Radlk.",NA,NA,4512,-7.1651,-34.869897,"centroide mpo (0)"
"261",NA,"IPA","IPA","74331","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Pereira, L.A.","2012-09-28T00:00:00.000+0000",NA,"22652",NA,"Monteiro, M.T.",1968,7,29,"brazil","alagoas","rio largo","Fazenda Campina",0,0,"Em botão, difícil de saber cor e odor da flor","BRA:IPA:IPA:0000074331",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4003,-9.478091,-35.864153,"centroide mpo (0)"
"262",NA,"NY","NY","823056","Cupania revoluta Radlk.",NA,"Sapindaceae","Cupania","revoluta","Radlk.","J. C. Lindeman","1969-01-01T00:00:00.000+0000",NA,"6168",NA,"J. C. Lindeman",1967,7,19,"brazil","pernambuco",NA,"Above Taquaritinga, W of Recife.",0,0,NA,"437436f2-10a6-4f83-803d-f2ec0755d92c",NA,"Cupania revoluta Radlk.",NA,NA,NA,-8.3240949,-37.99303622,"centroide estado (0)"
"263",NA,"UFPE","UFP","03591","Cupania revoluta Radlk.",NA,"Sapindaceae","Cupania","revoluta","Radlk.","Oliveira, M.","1997-11-01T00:00:00.000+0000",NA,"5967",NA,"Costa, J.T.",1967,7,19,"brazil","pernambuco","taquaritinga do norte",NA,0,0,NA,"BRA:UFPE:UFP:0000003591",NA,"Cupania revoluta Radlk.",NA,NA,4300,-7.869317,-36.1306,"centroide mpo (0)"
"264",NA,"IPA","IPA","74362","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Pereira, L.A.","2012-09-28T00:00:00.000+0000",NA,"2956",NA,"Teixeira, G.",1966,8,27,"brazil","pernambuco","maraial","Engenho Perseverança",0,0,"Árvore. Flores alvas, cálice amarelo-ferrugem, anteras pardas","BRA:IPA:IPA:0000074362",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4123,-8.834052,-35.762307,"centroide mpo (0)"
"265",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","1928","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","B.S.Amorim","2011-12-01T00:00:00.000+0000",NA,"2789",NA,"G.Teixeira",1965,7,27,"brazil","pernambuco","maraial","Engenho São Cristovão",NA,NA,"Árvore ca. 7 m alt. e 30 cm de diâmetro; material com botões diminutos de cor amarelo-ferrugem.","BRA:UFRPE:HST:0000001928",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4123,-8.834052,-8.834052,"centroide mpo"
"266",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","1933","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","B.S.Amorim","2011-12-01T00:00:00.000+0000",NA,"2821",NA,"G.Teixeira",1965,8,17,"brazil","pernambuco","paudalho","Engenho Camorim",NA,NA,"Arvoreta de fuste tortuoso ca. 6 m alt. e 20 cm de diâmetro. Madeireira.","BRA:UFRPE:HST:0000001933",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4288,-7.905309,-7.905309,"centroide mpo"
"267",NA,"US","Botany","2541736","Cupania revoluta Radlk.",NA,"Sapindaceae","Cupania","revoluta","Radlk.","Smith, S. F., (US), NMNH",NA,NA,"1933",NA,"G. Teixeira",1965,8,17,"brazil","pernambuco",NA,"Paudalho-Cha de Capoeira-Usina Tiúma-Eng Camorim-Matas do Bicopeba.",NA,NA,NA,"http://n2t.net/ark:/65665/34032fcc8-ffc3-4ca9-ad51-3600fca82ae8",NA,"Cupania revoluta Radlk.",NA,NA,NA,-8.3240949,-8.3240949,"centroide estado"
"268",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","959","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","B.S.Amorim","2011-12-01T00:00:00.000+0000",NA,"959",NA,"S.Tavares",1962,8,20,"brazil","paraiba","santa rita","Próximo ao Açude da Usina São João",NA,NA,"Flores amarelo esverdeados, perfume leve. Caule sulcado longitudinalmente. Mata.","BRA:UFRPE:HST:0000000959",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4549,-7.065452,-7.065452,"centroide mpo"
"269",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","1056","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","B.S.Amorim","2011-12-01T00:00:00.000+0000",NA,"1056",NA,"S.Tavares",1962,9,24,"brazil","paraiba","santa rita",NA,NA,NA,"Árvore esgalhada ca. 5 m alt.; flores branco-amareladas, perfume pouco notável. Melíferas.","BRA:UFRPE:HST:0000001056",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4549,-7.065452,-7.065452,"centroide mpo"
"270",NA,"IPA","IPA","8622","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Pereira, L.A.","2012-09-28T00:00:00.000+0000",NA,"2395",NA,"Andrade-Lima",1955,11,24,"brazil","ceara",NA,"Serra de Maranguape",0,0,"Árvore pequena. Frutos.","BRA:IPA:IPA:0000008622",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,NA,-5.09311398,-39.61556123,"centroide estado (0)"
"271","2014-07-22T13:59:12.000+0000","JBRJ","RB","RB00384307","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Myrna Friederichs Landim de Souza",NA,NA,"973",NA,"J.I.A. Falcão; W A. Egler & E. Pereira",1954,9,7,"brazil","pernambuco",NA,"Rio Formoso, Horto Florestal de Saltinho.",NA,NA,"Árvore fina; 10 metros de altura; flores alvas","urn:catalog:JBRJ:RB:384307",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,NA,-8.3240949,-8.3240949,"centroide estado"
"272","2014-07-22T13:59:08.000+0000","JBRJ","RB","RB00384310","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Myrna Friederichs Landim de Souza",NA,NA,"1100",NA,"J.I.A. Falcão; W.A. Egler & E. Pereira",1954,9,15,"brazil","paraiba","joao pessoa","João Pessoa.",NA,NA,NA,"urn:catalog:JBRJ:RB:384310",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4512,-7.1651,-7.1651,"centroide mpo"
"273",NA,"IF","SPSF","04090","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","L.A.Pereira","2012-08-27T00:00:00.000+0000",NA,"829",NA,"J.C. Moraes",1953,9,18,"brazil","paraiba","areia","Escola de Agronomia do Nordeste",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000004090",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4586,-6.95222,-6.95222,"centroide mpo"
"274",NA,"IPA","IPA","12595","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Pereira, L.A.","2012-09-28T00:00:00.000+0000",NA,"IPA-12595",NA,"Magalhães, M.",1952,8,25,"brazil","pernambuco","itambe","Nas capoeirinhas, em meio ao tabuleiro arenoso. Frequentíssimo em colônias laxas.",0,0,"Flor amarelada.","BRA:IPA:IPA:0000012595",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4423,-7.44966,-35.134599,"centroide mpo (0)"
"275",NA,"IF","SPSF","00459","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","L.A.Pereira","2012-08-27T00:00:00.000+0000",NA,"43",NA,"J.M. Vasconcelos",1943,8,15,"brazil","paraiba","areia","Escola de Agronomia do Nordeste",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000000459",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4586,-6.95222,-6.95222,"centroide mpo"
"276",NA,"IPA","IPA","4284","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Pereira, L.A.","2012-09-28T00:00:00.000+0000",NA,"3746",NA,"Pickel, B.",1934,10,24,"brazil","pernambuco",NA,"Tapera - São Bento - Beira da capoeira.",0,0,NA,"BRA:IPA:IPA:0000004284",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,NA,-8.3240949,-37.99303622,"centroide estado (0)"
"277",NA,"US","Botany","1615415","Cupania revoluta Radlk.",NA,"Sapindaceae","Cupania","revoluta","Radlk.",NA,NA,NA,"9062",NA,"E. H. Ule",1910,9,NA,"brazil","ceara",NA,"Serra de Baturité.",NA,NA,NA,"http://n2t.net/ark:/65665/32e92b217-6cbc-467d-b78f-ddb6c3f25c37",NA,"Cupania revoluta Radlk.",NA,NA,NA,-5.09311398,-5.09311398,"centroide estado"
"278",NA,"UFPB","JPB","9070","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Pereira, LA","2012-11-13T00:00:00.000+0000",NA,"2165",NA,"Felix, LP; Santana, ES",1900,1,1,"brazil","paraiba","mamanguape",NA,-35.125833,-6.838889,NA,"BRA:UFPB:JPB:0000009070",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4674,-6.838889,-35.125833,"original coordinates"
"279",NA,"UFPB","JPB","20203","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Pereira, LA","2012-11-13T00:00:00.000+0000",NA,"5308",NA,"Agra, MF; et al.",1900,1,1,"brazil","paraiba","matureia","Pico do Jabre, Vegetação arbustivo-arbórea, semicaducifolia, subxerofítica.",-37.431389,-7.186111,"Árvore lenhosa em lenhosa. ; DE","BRA:UFPB:JPB:0000020203",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4468,-7.186111,-37.431389,"original coordinates"
"280",NA,"UFPB","JPB","1790","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Pereira, LA","2012-11-13T00:00:00.000+0000",NA,"JPB1790",NA,"Carneiro, F",1900,1,1,"brazil","paraiba","joao pessoa",NA,-34.863056,-7.115,NA,"BRA:UFPB:JPB:0000001790",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4512,-7.115,-34.863056,"original coordinates"
"281",NA,"UFPB","JPB","28850","Cupania impressinervia Acev.-Rodr.",NA,"Sapindaceae","Cupania","impressinervia","Acev.-Rodr.","Pereira, LA","2012-11-13T00:00:00.000+0000",NA,"187",NA,"Almeida, K; Lima, ALA",1900,1,1,"brazil","pernambuco","sao lourenco da mata",NA,0,0,NA,"BRA:UFPB:JPB:0000028850",NA,"Cupania impressinervia Acev.-Rodr.",NA,NA,4263,-8.023366,-35.10282,"centroide mpo (0)"
