"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"133","2014-07-22T14:08:04.000+0000","JBRJ","RB","RB00383585","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","R.Perdiz","2011-01-01T00:00:00.000+0000",NA,NA,NA,"Beatriz B.S.Coelho",1987,4,3,"Brazil","Minas Gerais","Minas Gerais","JF. Museu Mariano Procópio.",NA,NA,NA,"urn:catalog:JBRJ:RB:383585","Cupania ludowigii Somner & Ferrucci"
"134","2014-07-22T14:11:54.000+0000","JBRJ","RB","RB00386579","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","M.S. Ferrucci",NA,NA,"3071",NA,"Haroldo C.de Lima; J.Caruso Gomes & P.R.S.da Rocha",1987,7,29,"Brazil","Rio de Janeiro","Macaé","Estrada para Carapebus, Km 9, próx. a Ubas. Faz. Jacutinga. Mata junto a estrada para Barreto.",NA,NA,"Arvoreta com ca 5-7 metros de altura. Frutos imaturos esverdeados. Ocasional.","urn:catalog:JBRJ:RB:386579","Cupania ludowigii Somner & Ferrucci"
"136",NA,"UNICAMP","UEC","54451","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","Ferrucci, M.S.","2003-01-01T00:00:00.000+0000",NA,"1371",NA,"Silva, A.F.; Capellari Jr, L.",1986,1,12,"Brazil","São Paulo","São José dos Campos","Reserva Florestal da Boa Vista",-45.9375,-23.075,"Árvore até 25m, flores de branco a creme, casca laranja, lenho creme, súber com fissuras superficiais.","BRA:UNICAMP:UEC:0000054451","Cupania ludowigii Somner & Ferrucci"
"137",NA,"UNICAMP","UEC","54446","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","Ferrucci, M.S.","2002-10-27T00:00:00.000+0000",NA,"1374B",NA,"Silva, A.F.; Capellari Jr, L.",1986,1,12,"Brazil","São Paulo","São José dos Campos","Reserva Florestal da Boa Vista",-45.9375,-23.075,"Árvore até 20m, flores creme, casca castaneo-alaranjada, lenho creme.; Mata da reserva.","BRA:UNICAMP:UEC:0000054446","Cupania ludowigii Somner & Ferrucci"
"138",NA,"UFV","VIC","11017","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","Coelho, R.L.S.","2014-04-25T00:00:00.000+0000",NA,"1374",NA,"Silva, A.F. da; Capellari Jr.; L.",1986,1,12,"Brazil","São Paulo","São José dos Campos","Reserva Florestal da Boa Vista, mata da reserva",0,0,"Árvore até 20m, flores creme, casca castaneo-alaranjada, lenho creme","BRA:UFV:VIC:0000011017","Cupania ludowigii Somner & Ferrucci"
"139",NA,"UFV","VIC","11057","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","Coelho, R.L.S.","2014-04-25T00:00:00.000+0000",NA,"1414",NA,"Silva, A.F. da; Capellari Jr.; L.",1986,3,20,"Brazil","São Paulo","São José dos Campos","Reserva Florestal da Boa Vista, mata do Horto",0,0,"Árvore de 20m, frutos imaturos de cor verde, casca castaneo-alaranjada, lenho branco, súber liso, com protuberâncias horizontais, seiva aquosa mais ou menos abundante","BRA:UFV:VIC:0000011057","Cupania ludowigii Somner & Ferrucci"
"140",NA,"UNICAMP","UEC","153403","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","Ferrucci, M.S.","2002-10-27T00:00:00.000+0000",NA,"1458",NA,"Silva, A.F.; Capellari Jr, L.",1986,7,21,"Brazil","São Paulo","São José dos Campos","Reserva Florestal da Boa Vista",-45.9375,-23.075,"Árvore de 20m, frutos de cor verde, casca pêssego, lenho creme, súber aspero com fissuras superficiais.; Mata da reserva.","BRA:UNICAMP:UEC:0000153403","Cupania ludowigii Somner & Ferrucci"
"142","2014-07-22T14:05:09.000+0000","JBRJ","RB","RB00387931","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","Genise V. Somner & María S. Ferrucci",NA,NA,"202",NA,"L. Krieger; B.B.S. Coelho",1986,12,5,"Brazil","Minas Gerais","Juiz de Fora","Museu Mariano Procópio.",NA,NA,NA,"urn:catalog:JBRJ:RB:387931","Cupania ludowigii Somner & Ferrucci"
"143",NA,"Universidade Estadual de Londrina, UEL","FUEL","22756","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","Ferrucci","2005-01-01T00:00:00.000+0000",NA,"1263",NA,"Alexandre Francisco da Silva",1985,10,8,"Brazil","São Paulo","São José dos Campos","Reserva Florestal Prof. Augusto Ruschi, Augusto Ruschi",0,0,"Árvore 5m; frutos verde-amarelados, quando aberto expoem as sementes negras no ápice e creme na face inferior do fruto; em barranco na beira da estrada.","BRA:UEL:FUEL:0000022756","Cupania ludowigii Somner & Ferrucci"
"144",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA107570","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","Coelho, R.L.G.","2015-05-25T00:00:00.000+0000",NA,"110",NA,"Ferreira, F.M.",1980,4,24,"Brazil","Minas Gerais","Viçosa",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA107570","Cupania ludowigii Somner & Ferrucci"
"145","2017-10-10T20:22:10.000+0000","JBRJ","RB","RB00384055","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","G.V. Somner",NA,NA,"875",NA,"Roberto S.Ramalho",1976,10,8,"Brazil","Minas Gerais","Viçosa",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:384055","Cupania ludowigii Somner & Ferrucci"
"147",NA,"IF","SPSF","05536","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","L.A.Pereira","2012-08-27T00:00:00.000+0000",NA,NA,NA,"B.Braga",1969,1,23,"Brazil","Sp","São Paulo","Serra da Cantereira-Chapada",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000005536","Cupania ludowigii Somner & Ferrucci"
"149",NA,"IPA","IPA","14844","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","Pereira, L.A.","2012-09-28T00:00:00.000+0000",NA,"466",NA,"Pontual, I.",1967,2,3,"Brazil","Rio de Janeiro",NA,"Planalto do Parque Nacional do Itatiaia. Próximo a Sede.",0,0,"Planta ca. 2m de altura; flores creme-claro.","BRA:IPA:IPA:0000014844","Cupania ludowigii Somner & Ferrucci"
"150","2014-07-22T15:40:01.000+0000","JBRJ","RB","RB00477414","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","Coelho, R.L.S","2013-10-22T00:00:00.000+0000",NA,"25",NA,"Sócrates",1964,2,5,"Brazil","Rio de Janeiro","Itatiaia","Sede do P.N.I. . P.N.I.",NA,NA,"Flor branca","urn:catalog:JBRJ:RB:477414","Cupania ludowigii Somner & Ferrucci"
"151",NA,"US","Botany","2324611","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","Coelho, R. L. G.",NA,NA,"2734",NA,"H. S. Irwin",1959,2,24,"Brazil","Minas Gerais",NA,"State Agricultural School",NA,NA,NA,"http://n2t.net/ark:/65665/366e51c60-dcce-422f-b38b-c9c1de3cf3ca","Cupania ludowigii Somner & Ferrucci"
"152","2017-10-10T17:01:04.000+0000","JBRJ","RB","RB00477396","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","R. Perdiz","2013-01-01T00:00:00.000+0000",NA,NA,NA,"J.J.Sampaio",1956,4,7,"Brazil","Rio de Janeiro","Itatiaia",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:477396","Cupania ludowigii Somner & Ferrucci"
"154","2017-10-17T16:18:55.000+0000","JBRJ","RB","RB00477368","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","Ricardo de Oliveira Perdiz",NA,NA,NA,NA,"J.J. Sampaio",1950,NA,NA,"Brazil","Rio de Janeiro","Itatiaia","Três Águas - Lota 3,0.",NA,NA,NA,"urn:catalog:JBRJ:RB:477368","Cupania ludowigii Somner & Ferrucci"
"155",NA,"Instituto de Botânica, IBT","SP","79128","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","Pereira, LA","2012-08-29T00:00:00.000+0000",NA,"1957",NA,"Kuhlmann, M",1949,8,4,"Brazil","São Paulo","Igaratá",NA,0,0,NA,"BRA:IBt:SP:0000079128","Cupania ludowigii Somner & Ferrucci"
"156",NA,"UFPB","JPB","54169","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","Ferrucci, MS; Somner, GV","1947-01-01T00:00:00.000+0000",NA,"26",NA,"Lima, N",1946,1,29,"Brazil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia",0,0,NA,"BRA:UFPB:JPB:0000054169","Cupania ludowigii Somner & Ferrucci"
"157",NA,"US","Botany","2579689","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","Acevedo-Rodríguez, P.; Somner, G. V.",NA,NA,"2299",NA,"E. P. Heringer",1946,2,10,"Brazil","Minas Gerais",NA,"Estação Experimantal de Agua Limpa",NA,NA,NA,"http://n2t.net/ark:/65665/387e9871a-cb0e-49ed-884f-4f3981dfe48f","Cupania ludowigii Somner & Ferrucci"
"158",NA,"Instituto de Botânica, IBT","SP","53627","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","Pereira, LA","2012-08-29T00:00:00.000+0000",NA,"2299",NA,"Heringer, EP",1946,2,10,"Brazil",NA,NA,NA,0,0,NA,"BRA:IBt:SP:0000053627","Cupania ludowigii Somner & Ferrucci"
"159",NA,"Instituto de Botânica, IBT","SP","79127","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","Pereira, LA","2012-08-29T00:00:00.000+0000",NA,"3409",NA,"Kuhlmann, M",1945,10,24,"Brazil","São Paulo","São Paulo","Jardim Botânico",0,0,NA,"BRA:IBt:SP:0000079127","Cupania ludowigii Somner & Ferrucci"
"160","2017-10-19T03:41:54.000+0000","JBRJ","RB","RB00383570","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","R. Perdiz","2013-01-01T00:00:00.000+0000",NA,"171",NA,"W. Duarte de Barros",1941,1,18,"Brazil","Rio de Janeiro","Itatiaia","P.N.I. Lote Almirante; tora no. 38. P.N.I.",NA,NA,"árvore grande","urn:catalog:JBRJ:RB:383570","Cupania ludowigii Somner & Ferrucci"
"162","2017-10-19T07:38:11.000+0000","JBRJ","RB","RB00477404","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","G.V. Somner","2013-01-30T00:00:00.000+0000",NA,"285",NA,"W. D. Barros",1941,5,14,"Brazil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. Estrada para Maromba. Parque Nacional do Itatiaia",NA,NA,"Árvore pequena, esgalhada e as vezes grandes. Frutos maduros","urn:catalog:JBRJ:RB:477404","Cupania ludowigii Somner & Ferrucci"
"163",NA,"USP","SPF","106876","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","Ferrucci, MS; Somner, GV","2002-10-27T00:00:00.000+0000","PARATYPE","s.n.",NA,"Handro, O",1940,5,9,"Brazil","São Paulo","São Paulo","Jardim Botânico de São Paulo",0,0,NA,"BRA:USP:SPF:0000106876","Cupania ludowigii Somner & Ferrucci"
"165",NA,"IPA","IPA","9756","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","Coelho, R.L.G.","2011-01-13T00:00:00.000+0000",NA,"IPA-9756",NA,"Koscinski, M.",1936,11,NA,"Brazil","São Paulo","São Paulo","Horto Florestal.",0,0,NA,"BRA:IPA:IPA:0000009756","Cupania ludowigii Somner & Ferrucci"
"166","2014-07-22T14:02:44.000+0000","JBRJ","RB","RB00383724","Cupania ludowigii Somner & Ferrucci","aff.","Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","R.Perdiz","2011-01-01T00:00:00.000+0000",NA,"2364",NA,"kuhlmann",1935,8,2,"Brazil","Minas Gerais","Minas Gerais","Escola de Viçosa.",NA,NA,NA,"urn:catalog:JBRJ:RB:383724","Cupania ludowigii Somner & Ferrucci"
"167","2014-07-22T14:08:00.000+0000","JBRJ","RB","RB00383529","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","R.Perdiz","2011-01-01T00:00:00.000+0000",NA,"1741",NA,"J.G. Kuhlmann",1934,9,14,"Brazil","Minas Gerais","Viçosa","Escola Sup. de Agric. e Veterinária Viçosa.",NA,NA,"árvore as vezes mediana","urn:catalog:JBRJ:RB:383529","Cupania ludowigii Somner & Ferrucci"
"168","2014-07-22T15:48:05.000+0000","JBRJ","RB","RB00477374","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","G.V. Somner",NA,NA,"2076",NA,"P.C.Porto",1931,10,10,"Brazil","Rio de Janeiro","Itatiaia","Monte Serrat.",NA,NA,NA,"urn:catalog:JBRJ:RB:477374","Cupania ludowigii Somner & Ferrucci"
"169",NA,"US","Botany","1615886","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","Coelho, R. L. G.",NA,NA,"4442",NA,"Y. Mexia",1930,3,8,"Brazil","Minas Gerais",NA,"Agricultural College lands; Chacha Valley",NA,NA,NA,"http://n2t.net/ark:/65665/34e600dee-e2c7-4044-bf9b-d33bddfeed8a","Cupania ludowigii Somner & Ferrucci"
"170",NA,"Cenargen","CEN","46591","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","M. S. Ferrucci",NA,NA,NA,NA,"Carlos Viana Freire",1923,2,14,"Brazil","Rj","PETROPOLIS","Fazenda do Fagundes",NA,NA,"Doação MUSEU NACIONAL RIO DE JANEIRO Cat. Geral Nº 129793","BRA:Cenargen:CEN:0000046591","Cupania ludowigii Somner & Ferrucci"
"171",NA,"UEFS","HUEFS","71701","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","M.S.Ferrucci","2010-11-01T00:00:00.000+0000",NA,NA,NA,"Freire, C.V.",1923,2,14,"Brazil","Rio de Janeiro","Rio de Janeiro","Pedro do Rio, (Fazenda do Fagundes)",NA,NA,NA,"BRA:UEFS:HUEFS:0000071701","Cupania ludowigii Somner & Ferrucci"
"172","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","213097","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","Perdiz, R.O.","2013-01-01T00:00:00.000+0000",NA,"s.n.",NA,"Mike Hopkins",1923,2,14,"Brazil","Rio de Janeiro",NA,"Fazenda do Fagundes.",NA,NA,NA,"urn:catalog:inpa:herbarium:58500","Cupania ludowigii Somner & Ferrucci"
"173",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","69215","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","In Bot. Journ - Linn - Society",NA,"PARATYPE","1786",NA,"E. de Melo",NA,NA,NA,"Brazil","Bahia","LENÇÓIS","Chapadinha. Entrada de mata de grotão, fenda da Serra do Brejão.",-41.452778,-12.456667,"Ambiente: Mata de grotão. Vegetação arbóreo, aberta, muito úmida. Afloramento rochoso. Habito: Árvore, ca. 20m.","BRA:CEPLAC:CEPEC:0000069215","Cupania ludowigii Somner & Ferrucci"
"174","2017-10-12T14:12:16.000+0000","JBRJ","RB","RB01275961","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci",NA,NA,NA,"279",NA,"Barbosa, M.R.",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:1275961","Cupania ludowigii Somner & Ferrucci"
"175","2017-10-18T02:27:57.000+0000","JBRJ","RB","RB01183129","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","R.L.S. Coelho",NA,NA,"02",NA,"D. Camilo",NA,NA,NA,"Brazil","São Paulo","Mogi das Cruzes","Próximo à Estrada da Moralogia, Matinha do ´Sítio do Professor""",-46.216667,-23.45,NA,"urn:catalog:JBRJ:RB:1183129","Cupania ludowigii Somner & Ferrucci"
"176",NA,"UFOP","OUPR","22563","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","Ferrucci, M.S.","2009-11-12T00:00:00.000+0000",NA,"s.n.",NA,"s.col.",NA,NA,NA,"Brazil","Minas Gerais",NA,"Entre Ouro Preto e Mariana",0,0,NA,"BRA:UFOP:OUPR:0000022563","Cupania ludowigii Somner & Ferrucci"
"177",NA,"IPA","IPA","9747","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","Pereira, L.A.","2012-09-28T00:00:00.000+0000",NA,"5749",NA,"Krieger, P.L.",NA,NA,NA,"Brazil","São Paulo",NA,"S. Amaro. Seminário do Esp. Santo.",0,0,"Árvore alta de flores esbranquiçadas. (XII/42. frutos; III/43 flores)","BRA:IPA:IPA:0000009747","Cupania ludowigii Somner & Ferrucci"
"178",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","35753","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","Somner & Ferrucci",NA,"PARATYPE","46677",NA,"G. Hatschbach",NA,NA,NA,"Brazil","Espirito Santo","SÃO JOSÉ DO CAPARAÓ","Arredores da cidade.",NA,NA,"Ambiente: Mata. Habito: Árvore, 5m.","BRA:CEPLAC:CEPEC:0000035753","Cupania ludowigii Somner & Ferrucci"
"179",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","85549","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","R. de O. Perdiz",NA,NA,"342",NA,"L. Passos",NA,NA,NA,"Brazil","Bahia","ibicoara","Chapada Diamantina, ca. 2Km a NE da sede da Faz. Ribeirão da Serra, marg.do Rio Sincorá",-41.283333,-13.4,"Ambiente: Mata. Habito: Árvore, 7m.","BRA:CEPLAC:CEPEC:0000085549","Cupania ludowigii Somner & Ferrucci"
"181",NA,"F","Botany",NA,"Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","RRC ID Flag","2002-01-01T00:00:00.000+0000",NA,"2447",2447,"J. M. A. Braga",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"6ede9191-59d4-492a-b454-2d1fe56e0f3b","Cupania ludowigii Somner & Ferrucci"
"182",NA,"Instituto de Botânica, IBT","SP","48342","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","Pereira, LA","2012-08-29T00:00:00.000+0000",NA,"338",NA,"Roth, L",NA,NA,NA,"Brazil","São Paulo","São Paulo","Semin. Espírito Santo - Santo Amaro.",0,0,NA,"BRA:IBt:SP:0000048342","Cupania ludowigii Somner & Ferrucci"
