"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","comments"
"218",NA,"Universidade Estadual de Londrina, UEL","FUEL","21837","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Grokoviski, L","2006-08-22T00:00:00.000+0000",NA,"4061",NA,"Souza, VC; et al.",1993,9,6,"Brazil","São Paulo","Itararé",NA,0,0,"Arvoreta 6m; invólucro castanho, flores creme; 06-10/09/1993","BRA:UEL:FUEL:0000021837",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"220",NA,"IF","SPSF","21113","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","D.P.Volet","2016-07-14T00:00:00.000+0000",NA,"4061",NA,"V.C.Souza",1993,9,10,"Brazil","Sp","Itararé",NA,NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000021113",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"221",NA,"UNICAMP","UEC","80549","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Semir, J.; Volet, D.P.","2015-03-01T00:00:00.000+0000",NA,"234",NA,"Cardoso-Leite, E.; Oliveira, A.",1993,10,1,"Brazil","Minas Gerais","São Roque","Mata da Câmara",-47.1125,-23.523889,"5m de alt.; Mata mesófila semidecídua.","BRA:UNICAMP:UEC:0000080549",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"222",NA,"UNICAMP","UEC","71542","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Semir, J.; Volet, D.P.","2015-03-01T00:00:00.000+0000",NA,"26736",NA,"Yamamoto, K.",1992,6,9,"Brazil","São Paulo","Campos do Jordão","Pico do Itapeva",0,0,"Árvore, ca 6m de altura, capítulos imaturos e maduros brancos.","BRA:UNICAMP:UEC:0000071542",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"223",NA,"UNICAMP","UEC","69533","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Semir, J.; Volet, D.P.","2015-03-01T00:00:00.000+0000",NA,"26383",NA,"Sposito, T.C.; et al.",1992,6,8,"Brazil","São Paulo","Campos do Jordão","Caminho para São José dos Alpes.",0,0,"Árvore de 3,5m, com botões.; campo","BRA:UNICAMP:UEC:0000069533",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"224",NA,"Universidade Federal do Paraná, UFPR","EFC","4034","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Grokoviski","2006-06-21T00:00:00.000+0000",NA,"275",NA,"Vicentini, A.; Ziller, S.R.",1992,7,9,"Brazil","Paraná","Tijucas do Sul",NA,NA,NA,NA,"BRA:UFPR:EFC:0000004034",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"225",NA,"UNESC","CRI","1466","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","A. A. Schneider",NA,NA,"1490",NA,"Vanilde Citadini Zanette",1992,7,21,"Brazil","Santa Catarina","Itapoá","Reserva Volta Velha.",-48.616389,-26.1175,NA,"BRA:UNESC:CRI:0000001466",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"226",NA,"UFPR","UPCB","20818","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Hatschbach, G.","1992-01-01T00:00:00.000+0000",NA,"57883",NA,"Hatschbach, G.",1992,8,20,"Brazil","Santa Catarina",NA,"Praia Grande",NA,NA,"Árvore, 4m, capítulo creme, antera vinosa, muito odorífera. Encosta do morro..","BRA:UFPR:UPCB:0000020818",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"229",NA,"Universidade Estadual do Centro-Oeste (UNICENTRO)","HUCO","0224","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera",NA,NA,NA,"s.n.",NA,"Moro, R.S.",1992,10,10,"Brazil","Paraná","Ponta Grossa","Cachoeira São Jorge",0,0,"Arvoreta com +/- 3,5 metros, flor branca; Próximo ao rio; HABITAT: Próximo ao rio; DESC: Arvoreta com +/- 3,5 metros, flor branca","BRA:UNICENTRO:HUCO:0000000224",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"230","2009-12-04T16:23:00.000+0000","MO","MO","3363601","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera",NA,NA,NA,"Hatschbach 57883",NA,"Gert G. Hatschbach|J.M. Silva",1992,NA,NA,"Brazil","Santa Catarina",NA,"Praia Grande, rodovia para Itaimbezinho, Serra do Faxinal",NA,NA,NA,"urn:catalog:MO:Tropicos:3363601","http://www.tropicos.org/Specimen/3363601","Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"231",NA,"UFPR","UPCB","21657","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Volet, D.","2016-02-01T00:00:00.000+0000",NA,"1430",NA,"Zanette, V.C.",1991,8,27,"Brazil","Santa Catarina","Orleans","Rio Novo",NA,NA,"Árvore no início da floração. Beira da mata..","BRA:UFPR:UPCB:0000021657",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"232",NA,"MBM","MBM","164900","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Falkenberg, DB",NA,NA,"5535",NA,"Falkenberg, DB; et al.",1991,9,5,"Brazil","Santa Catarina","Santo Amaro da Imperatriz","Serra do Tabuleiro, Vargem do Braço",0,0,NA,"BRA:MBM:MBM:0000164900",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"234",NA,"UFRGS","ICN","103421","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Falkenberg, DB",NA,NA,"s.n.",NA,"Falkenberg, DB; Medeiros, JD; Brügemann, FM",1991,9,5,"Brazil","Sc","Santo Amaro da Imperatriz","Serra do Tabuleiro Vargem do Braço",0,0,"Arvoreta 5m altura, flor roxa, invólucro maior que o descrito na F.I.C.; No interior de Mata Atlântica de encosta","BRA:UFRGS:ICN:0000103421",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"235",NA,"Universidade Regional de Blumenau, FURB","FURB","72","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Oliveira, AA de","2010-04-14T00:00:00.000+0000",NA,NA,NA,"Domingos, A.",1991,9,7,"Brazil","Santa Catarina","Indaial","Fazenda Faxinal.",-49.209167,-27.114167,NA,"BRA:FURB:FURB:0000000072",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"236",NA,"UNICAMP","UEC","120935","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Semir, J.; Volet, D.P.","2015-04-01T00:00:00.000+0000",NA,"226",NA,"Moraes, P.L.R.",1990,7,27,"Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho",0,0,"Árvore mais ou menos 7m de altura; Borda de mata","BRA:UNICAMP:UEC:0000120935",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"239",NA,"Universidade Federal de Santa Catarina (UFSC)","FLOR","39088","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera",NA,NA,NA,"260",NA,"Queiroz, M.H. de",1990,8,22,"Brazil","Santa Catarina","Santo Amaro da Imperatriz",NA,NA,NA,"semi-arbóreo. Tombo original: 31461ª. Face abaxial branca com nervuras ligeiramente ferrugíneas","BRA:UFSC:FLOR:0000039088",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"240",NA,"UNICAMP","UEC","61024","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Semir, J.; Volet, D.P.","2015-04-01T00:00:00.000+0000",NA,"23535",NA,"Meira Neto, J.A.A.; et al.",1990,8,31,"Brazil","São Paulo","Santo André","Parque do Guaraciaba",0,0,"Trepadeira sobre árvore da mata, capítulos com papos brancos.","BRA:UNICAMP:UEC:0000061024",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"241",NA,"UNICAMP","UEC","161880","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Semir, J.; Volet, D.P.","2015-04-01T00:00:00.000+0000",NA,"258",NA,"Queiroz, M.H.",1990,8,22,"Brazil","Santa Catarina","Santo Amaro da Imperatriz","Hotel Plaza Imperatriz. Encosta da Serra do Tabuleiro.",0,0,"Arvoreta. 1º fase arbórea de sucessão.; Capoeirão.","BRA:UNICAMP:UEC:0000161880",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"242",NA,"UNICAMP","UEC","161874","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Volet, D.P.","2016-02-01T00:00:00.000+0000",NA,"s.n.",NA,"Queiroz, M.H.",1990,10,26,"Brazil","Santa Catarina","Santo Amaro da Imperatriz","Hotel Caldas Imperatriz.",0,0,"Árvore mais ou menos 10m, flor branca.; Capoeirão","BRA:UNICAMP:UEC:0000161874",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"243",NA,"Universidade Federal de Santa Catarina (UFSC)","FLOR","34365","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera",NA,NA,NA,"315",NA,"Queiroz, M.H. de",1990,10,26,"Brazil","Santa Catarina","Santo Amaro da Imperatriz","Hotel Plaza Caldas da Imperatriz.",NA,NA,NA,"BRA:UFSC:FLOR:0000034365",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"244",NA,"UNICAMP","UEC","88949","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Semir, J.; Volet, D.P.","2015-04-01T00:00:00.000+0000",NA,"281",NA,"Moraes, P.L.R.",1990,10,8,"Brazil","São Paulo","São Miguel Arcanjo","P.E.C. Botelho",0,0,"Arvoreta 7m de altura.; Mata atlântica","BRA:UNICAMP:UEC:0000088949",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"246",NA,"IF","SPSF","14099","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","D.P.Volet","2016-07-14T00:00:00.000+0000",NA,"2536",NA,"L.P.Queiroz",1990,10,7,"Brazil","Sp","Campos do Jordão","P.E. de Campos do Jordão",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000014099",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"248",NA,"UNICAMP","UEC","197197","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Semir, J.; Volet, D.P.","2015-03-01T00:00:00.000+0000",NA,"354",NA,"Moraes, P.L.R.",1990,11,4,"Brazil","São Paulo","São Miguel Arcanjo","P.E.C. Botelho - SP.",0,0,"Árvore 8m altura.; Mata atlântica","BRA:UNICAMP:UEC:0000197197",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"250",NA,"UNICAMP","UEC","120937","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Semir, J.; Volet, D.P.","2015-03-01T00:00:00.000+0000",NA,"2596",NA,"Scaramuzza, C.A.M.; Souza, V.C.",1989,9,24,"Brazil","São Paulo","Itararé","Estrada p/ 400 alqueires.",0,0,"Arbusto, 1,8m alt.; capítulos alvos.; Campo limpo","BRA:UNICAMP:UEC:0000120937",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"251","2017-10-11T04:33:34.000+0000","JBRJ","RB","RB00416986","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","L. Grokoviski","2006-07-18T00:00:00.000+0000",NA,"1000",NA,"S. M. Silva; R. M. Britez",1989,10,NA,"Brazil","Paraná","Curitiba","Fazenda do Durgo, S. Mateus do Sul PR.",NA,NA,"Árvore com 6 m CAP 36 cm, em frutos, floresta alterada.","urn:catalog:JBRJ:RB:416986",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"252",NA,"IAC","IAC","52536","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","R.B. Torres","2013-01-22T00:00:00.000+0000",NA,"s/nº",NA,"R.B. Torres & N. Figueiredo",1987,5,12,"Brazil","São Paulo","Angatuba","Estação Ecológica de Angatuba",-48.4128,-23.4897,"72cm PAP","BRA:IAC:IAC:0000052536",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"253",NA,"MBM","MBM","191304","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Motta, JT",NA,NA,"1037",NA,"Motta, JT",1987,8,8,"Brazil","Paraná","Morretes","Marumbi",0,0,NA,"BRA:MBM:MBM:0000191304",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"254",NA,"Universidade Estadual de Londrina, UEL","FUEL","5083","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Grokoviski, L","2006-01-01T00:00:00.000+0000",NA,"213",NA,"Vieira, AOS; Ruas, PM",1987,10,17,"Brazil","Paraná","Araucária","BR 101 ca. Km 26",0,0,"Arbusto 2,5m; Flores esbenquiçadas; Em meio a beira da mata.","BRA:UEL:FUEL:0000005083",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"257",NA,"UNICAMP","UEC","197605","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Semir, J.; Volet, D.P.","2015-03-01T00:00:00.000+0000",NA,"1448",NA,"Silva, A.F.; et al.",1986,7,16,"Brazil","São Paulo","São José dos Campos",NA,0,0,"Árvore de 8m, folhas bicolores sendo prateada na face inferior, casca migropardacenta, lenho creme, súber floculado escamoso.","BRA:UNICAMP:UEC:0000197605",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"258",NA,"UNICAMP","UEC","49027","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Semir, J.; Volet, D.P.","2015-03-01T00:00:00.000+0000",NA,"691",NA,"Silva, S.M.; Britez, R.M.; Souza, W.S.",1986,7,20,"Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo",0,0,"Árvore com 9m, CAP= 23cm, flores fechadas em floresta pouco alterada.","BRA:UNICAMP:UEC:0000049027",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"260","2014-07-08T03:14:25.000+0000","JBRJ","RB","RB00416988","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","L. Grokoviski","2006-07-18T00:00:00.000+0000",NA,NA,NA,"R. M. Britez; W. S. Souza, S. M. Silva",1986,7,20,"Brazil","Paraná","Curitiba","Fazenda do Durgo, S. Mateus do Sul, PR.",NA,NA,"Árvore com 9m CAP 23 cm, flores fechadas floresta pouco alterada.","urn:catalog:JBRJ:RB:416988",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"261",NA,"Universidade Federal do Paraná, UFPR","EFC","1821","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Grokoviski, L.","2006-06-21T00:00:00.000+0000",NA,"70",NA,"Pegoraro, A.",1986,8,2,"Brazil","Paraná","Colombo","Colombo",NA,NA,"__COMMOM_NAME__: VASSOURAO","BRA:UFPR:EFC:0000001821",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"262",NA,"UNICAMP","UEC","151104","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Volet, D.P.","2015-04-01T00:00:00.000+0000",NA,"11",NA,"Torres, R.B.; Figueiredo, N.; Oliveira, A.R.",1986,9,10,"Brazil","São Paulo","Angatuba","Estação Ecológica de Angatuba. Mata Secundária.",-48.585222,-23.710836,"Árvore, 10 m. Borda e interior da mata. Copa oval, congesta. Flores creme e bordô, visita de muitas abelhas.","BRA:UNICAMP:UEC:0000151104",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"263",NA,"IF","SPSF","17097","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera",NA,NA,NA,"2798",NA,"R.Kummrow",1986,9,9,"Brazil","Pr","Campo Largo","Ferraria",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000017097",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"264",NA,"US","Botany","3249658","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera",NA,NA,NA,"2798",NA,"R. Kummrow, P. Acevedo-Rodriguez & J. Cordeiro",1986,9,9,"Brazil","Paraná",NA,"Ferraria (mun. Campo Largo) Paraná",NA,NA,NA,"http://n2t.net/ark:/65665/309861df6-3406-421d-a5c6-71eb75ff95db",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"265",NA,"UFRGS","ICN","113635","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Hatschbach, G",NA,NA,"s.n.",NA,"Silva, JM; et al.",1986,9,2,"Brazil","Pr","Tijucas do Sul","Lagoinha",0,0,"Árvoreta 5m, capítulos vinosos muito odorifera.; Mata","BRA:UFRGS:ICN:0000113635",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"268",NA,"NY","NY","798083","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","H. E. Robinson","1993-01-01T00:00:00.000+0000",NA,"2798",NA,"R. Kummrow",1986,9,9,"Brazil","ParanÃ¡",NA,"Ferraria",-49.5287152069369,-25.4624817980532,NA,"28b2ab6b-a124-4125-95f1-15fd3d833da9",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"269",NA,"UFPR","UPCB","14533","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Hatschbach, G.","1986-09-01T00:00:00.000+0000",NA,"170",NA,"Silva, J.M.",1986,9,2,"Brazil","Paraná","Tijucas do Sul","Lagoinha",NA,NA,"Arvoreta, 5m, capítulo vinoso, muito odorífero. Mata..","BRA:UFPR:UPCB:0000014533",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"271",NA,"IF","SPSF","45508","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","D.P.Volet","2016-07-14T00:00:00.000+0000",NA,"11",NA,"R.B.Torres & N.Figueiredo & A.R.de Oliveira",1986,9,10,"Brazil","Sp","Itaberá","Estação Ecológica",NA,NA,"COLETA: Mata Secundária.&nf;Árvore 10m altura, copoa oval, congesta,florees creme e bordô .&nf;Observou-se a presença de muitas abelhas.; GEOGRAFIA: Borda e interior de mata;","BRA:IF:SPSF:0000045508",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"272",NA,"UFPR","UPCB","14293","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Grokoviski, L.","2006-06-07T00:00:00.000+0000",NA,"821",NA,"Silva, S.M.",1986,10,15,"Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo",NA,NA,"Árvore, 6m x 36cm, fruto plumoso. Floresta alterada..","BRA:UFPR:UPCB:0000014293",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"273",NA,"UNICAMP","UEC","36017","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Semir, J.; Volet, D.P.","2015-03-01T00:00:00.000+0000",NA,"16102",NA,"Rodrigues, R.R.; Lagazzi, S.M.; Morellato-Fonzar, L.P.C.",1984,7,17,"Brazil","São Paulo","Jundiaí","Serra do Japí. Mirante.",0,0,"Árvore com 5m de altura. Botões verde creme.","BRA:UNICAMP:UEC:0000036017",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"274",NA,"UNICAMP","UEC","38514","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Semir, J.; Volet, D.P.","2015-03-01T00:00:00.000+0000",NA,"16596",NA,"Sart, S.J.",1984,8,15,"Brazil","São Paulo","Campos do Jordão",NA,0,0,"Árvore, capítulos com flores liláses.; Mata e campo","BRA:UNICAMP:UEC:0000038514",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"275",NA,"MBM","MBM","167363","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Nakajima, J","2009-09-01T00:00:00.000+0000",NA,"507",NA,"Carvalho, P",1984,8,28,"Brazil","Paraná","Colombo","Embrapa",0,0,"Árvore 5m.","BRA:MBM:MBM:0000167363",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"276",NA,"UNICAMP","UEC","36117","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Semir, J.; Volet, D.P.","2015-03-01T00:00:00.000+0000",NA,"16549",NA,"Kinoshita-Gouvêa, L.S.; et al.",1984,9,29,"Brazil","São Paulo","Campos do Jordão","Reserva Inst. Florestal.",0,0,"Árvore mais ou menos 8m alt. Flores roxas.","BRA:UNICAMP:UEC:0000036117",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"277",NA,"UNICAMP","UEC","36020","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Semir, J.; Volet, D.P.","2015-03-01T00:00:00.000+0000",NA,"16554",NA,"Morellato-Fonzar, L.P.C.; Rodrigues, R.R.",1984,9,3,"Brazil","São Paulo","Jundiaí","Serra do Japí, mirante.",0,0,"Árvore 5m de altura, com frutos.","BRA:UNICAMP:UEC:0000036020",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"278",NA,"IF","SPSF","07910","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","D.P.Volet","2016-07-14T00:00:00.000+0000",NA,"9",NA,"J.A.Pastore",1982,2,25,"Brazil","Sp","Campos do Jordão","P.E. de Campos do Jordão",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000007910",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"279",NA,"Universidade Federal do Paraná, UFPR","EFC","294","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Grokoviski, L.","2006-06-21T00:00:00.000+0000",NA,"105",NA,"Roderjan, C.V.",1982,9,1,"Brazil","Paraná","Colombo","Colombo",-49.1566,-25.3225,"EMBRAPA-URPFCS","BRA:UFPR:EFC:0000000294",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"280",NA,"UNICAMP","UEC","20541","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Semir, J.; Volet, D.P.","2015-05-01T00:00:00.000+0000",NA,"115A",NA,"Tamashiro, J.Y.; et al.",1980,8,26,"Brazil","Minas Gerais","Pocos de Caldas",NA,0,0,"Árvore de 4m. Nativo em campo de altitude secundário.","BRA:UNICAMP:UEC:0000020541",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"281",NA,"NY","NY","798082","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","G. L. Smith",NA,NA,"970",NA,"G. L. Smith",1980,9,30,"Brazil","SÃ£o Paulo",NA,"Serra do Bocaina. 16 km from Sao Jose da Barreiro",0,0,NA,"8114eaa9-a48b-4eb7-93c3-2e015e4c498d",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"282",NA,"NY","NY","798080","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","G. L. Smith","1984-01-01T00:00:00.000+0000",NA,"971",NA,"G. L. Smith",1980,9,30,"Brazil","SÃ£o Paulo",NA,"Serra do Bocaina. 24 km from Sao Jose da Barreiro",0,0,NA,"8ab28029-3ec1-4ccc-8521-456f47c9ff22",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"283",NA,"US","Botany","3089968","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera",NA,NA,NA,"970",NA,"J. Nunes, J. Stutts, N. F. F. MacLeish & G. L. Smith",1980,9,30,"Brazil","São Paulo",NA,"São Paulo State. Brazil. Serra do Bocaina. 16 km from Sao Jose da Barreiro. Along path in secondary forest.",NA,NA,NA,"http://n2t.net/ark:/65665/34b2f246c-32a6-4f17-bf87-cef573faec04",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
