"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","comments","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","new_Lat","new_Lon"
"243",NA,"USP","SPF","42077","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","Rosa, PO","2011-11-01T00:00:00.000+0000",NA,"4870",NA,"Thomas, WW",1985,11,23,"brazil","minas gerais","diamantina",NA,-43.75,-18.133333,NA,"BRA:USP:SPF:0000042077",NA,"Myrcia retorta Cambess.",NA,NA,2798,"Diamantina",3121605,-43.610232,-17.993337,"MINAS GERAIS","MG","Minas Gerais",-44.65770348,-18.45798563,-18.133333,-43.75
"244","2009-12-04T17:12:00.000+0000","MO","MO","3200079","Myrcia itambensis Berg",NA,"Myrtaceae","Myrcia","itambensis","Berg","M. Sobral","1988-01-01T00:00:00.000+0000",NA,"Hatschbach 49768",NA,"Gert G. Hatschbach|F.J. Zelma",1985,NA,NA,"brazil","minas gerais",NA,"Biri-Biri (mun. Diamantina).",NA,NA,NA,"urn:catalog:MO:Tropicos:3200079","http://www.tropicos.org/Specimen/3200079","Myrcia itambensis Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Minas Gerais",-44.65770348,-18.45798563,-18.45798563,-44.65770348
"245",NA,"NY","NY","00906818","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","M. Santos","2014-01-01T00:00:00.000+0000",NA,"CFCR5450",NA,"R. de Mello-Silva",1984,10,13,"brazil","minas gerais",NA,"Rio Vermelho-Pedra Menina. Faz. Vargem do Anjo-Morro Espigao do Meio.",-43.0594,-18.1422,NA,"17dd267f-1e55-4e00-89bb-505ffd03bbe1",NA,"Myrcia retorta Cambess.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Minas Gerais",-44.65770348,-18.45798563,-18.1422,-43.0594
"246",NA,"MBM","MBM","121341","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","Aguiar, OT",NA,NA,"s.n.",NA,"Robim, MJ; Carvalho, JPM",1984,10,16,"brazil","sao paulo","campos do jordao","Parque Estadual Campos do Jordão",0,0,NA,"BRA:MBM:MBM:0000121341",NA,"Myrcia arborescens Berg",NA,NA,1455,"Campos do Jordão",3509700,-45.532846,-22.701675,"SAO PAULO","SP","São Paulo",-48.73276064,-22.26541286,-22.701675,-45.532846
"247",NA,"IF","SPSF","08722","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg",NA,NA,NA,NA,NA,"M.J.Robim & J.P.M. Carvalho",1984,10,16,"brazil","sp","campos do jordao","P.E. de Campos do Jordão",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000008722",NA,"Myrcia arborescens Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248",NA,"UnB","UB","200876","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","Rosa, PO","2014-06-01T00:00:00.000+0000",NA,"8722",NA,"Robin, MJ; Carvalho, JPM",1984,10,16,"brazil","sao paulo","campos do jordao","Parque Estadual de Campos do Jordão, Instituto Florestal, Trilha do Rio Sapucaí",0,0,"Porte arbóreo. Flores jovens; Mata de Araucária e Podocarpus","BRA:UnB:UB:0000200876",NA,"Myrcia retorta Cambess.",NA,NA,1455,"Campos do Jordão",3509700,-45.532846,-22.701675,"SAO PAULO","SP","São Paulo",-48.73276064,-22.26541286,-22.701675,-45.532846
"249","2014-11-13T13:55:41.000+0000","JBRJ","RB","RB00311501","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","L. Lima",NA,NA,NA,NA,"M.J. Robim; J.P.M. Carvalho",1984,11,8,"brazil","sao paulo","campos do jordao","Parque Estadual Campos do Jordão, Instituto Florestal. Trilha do rio Sapucaí. Parque Estadual Campos do Jordão",NA,NA,"árvore com flores e botões esverdeados.","urn:catalog:JBRJ:RB:311501",NA,"Myrcia retorta Cambess.",NA,NA,1455,"Campos do Jordão",3509700,-45.532846,-22.701675,"SAO PAULO","SP","São Paulo",-48.73276064,-22.26541286,-22.701675,-45.532846
"250",NA,"UnB","UB","200875","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","Rosa, PO","2014-06-01T00:00:00.000+0000",NA,"8772",NA,"Robin, MJ; Carvalho, JPM",1984,11,8,"brazil","sao paulo","campos do jordao","Parque Estadual de Campos do Jordão, Instituto Florestal, Trilha do Rio Sapucaí",0,0,"Árvore. Flores e botões esverdeados","BRA:UnB:UB:0000200875",NA,"Myrcia retorta Cambess.",NA,NA,1455,"Campos do Jordão",3509700,-45.532846,-22.701675,"SAO PAULO","SP","São Paulo",-48.73276064,-22.26541286,-22.701675,-45.532846
"251",NA,"Universidade Federal do Paraná, UFPR","EFC","556","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","Sobral, M.","1997-09-12T00:00:00.000+0000",NA,"38",NA,"Muniz, J.S.",1984,11,23,"brazil","parana","bocaiuva do sul","Cabeça d'anta",NA,NA,"Árvore frequente. __COMMOM_NAME__: Caingá","BRA:UFPR:EFC:0000000556",NA,"Myrcia arborescens Berg",NA,NA,917,"Bocaiúva do Sul",4103107,-48.936148,-25.115966,"PARANA","PR","Paraná",-51.62375032,-24.6368312,-25.115966,-48.936148
"252",NA,"MBM","MBM","112836","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","Silveira, N",NA,NA,"39",NA,"Muniz, JRS",1984,12,13,"brazil","parana","balsa nova","Serra São Luís",0,0,NA,"BRA:MBM:MBM:0000112836",NA,"Myrcia arborescens Berg",NA,NA,871,"Balsa Nova",4102307,-49.688428,-25.521572,"PARANA","PR","Paraná",-51.62375032,-24.6368312,-25.521572,-49.688428
"253",NA,"USP","SPF","22215","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","Santos, MF","2014-01-01T00:00:00.000+0000",NA,"CFCR2735",NA,"Hensold, N",1982,1,8,"brazil","minas gerais","ouro branco",NA,0,0,NA,"BRA:USP:SPF:0000022215",NA,"Myrcia retorta Cambess.",NA,NA,2248,"Ouro Branco",3145901,-43.674885,-20.525821,"MINAS GERAIS","MG","Minas Gerais",-44.65770348,-18.45798563,-20.525821,-43.674885
"254",NA,"NY","NY","616036","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","L. R. Landrum","1983-01-01T00:00:00.000+0000",NA,"4068",NA,"L. R. Landrum",1982,1,5,"brazil","parana",NA,"Cerro Azul, along road to Rio Branco do Sul",-49.33,-25,NA,"5a717084-d1a6-4154-8377-203906ade6b5",NA,"Myrcia arborescens Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraná",-51.62375032,-24.6368312,-25,-49.33
"255","2009-10-14T13:50:00.000+0000","MO","MO","3208032","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","L.R. Landrum","1983-01-01T00:00:00.000+0000",NA,"Landrum 4038",NA,"Leslie R. Landrum",1982,1,1,"brazil","parana",NA,"Piraquara, from Piraquara E along railroad ca. 1 km and n along first road crossing railroad ca. 1 km. Remnants of Araucaria forests.",-49.08333,-25.5,NA,"urn:catalog:MO:Tropicos:3208032","http://www.tropicos.org/Specimen/3208032","Myrcia arborescens Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraná",-51.62375032,-24.6368312,-25.5,-49.08333
"256","2009-10-14T13:50:00.000+0000","MO","MO","3207963","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","L.R. landrum","1983-01-01T00:00:00.000+0000",NA,"Landrum 4070",NA,"Leslie R. Landrum",1982,1,5,"brazil","parana",NA,"Cerro Azul, along road to Rio Branco do Sul.",-49.000717,-25.000767,NA,"urn:catalog:MO:Tropicos:3207963","http://www.tropicos.org/Specimen/3207963","Myrcia arborescens Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraná",-51.62375032,-24.6368312,-25.000767,-49.000717
"257",NA,"NY","NY","616039","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","L. R. Landrum","1983-01-01T00:00:00.000+0000",NA,"4038",NA,"L. R. Landrum",1982,1,1,"brazil","parana",NA,"Piraquara, from Piraquara E along railroad ca. 1 km and N along first road crossing railroad ca. 1 km",-49.08,-25.5,NA,"cbc4711a-372d-4cc5-8bc0-03f23394a2ba",NA,"Myrcia arborescens Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraná",-51.62375032,-24.6368312,-25.5,-49.08
"258",NA,"MBM","MBM","81886","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","Landrum, LR",NA,NA,"4070",NA,"Landrum, LR",1982,1,5,"brazil","parana","cerro azul","Cerro Azul",0,0,NA,"BRA:MBM:MBM:0000081886",NA,"Myrcia arborescens Berg",NA,NA,941,"Cerro Azul",4105201,-49.279537,-24.87524,"PARANA","PR","Paraná",-51.62375032,-24.6368312,-24.87524,-49.279537
"259",NA,"Universidade Federal do Paraná, UFPR","EFC","32","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","Hatschbach, G.","1982-01-20T00:00:00.000+0000",NA,"17",NA,"Roderjan, C.V.",1982,1,13,"brazil","parana","colombo","Embrapa",-49.1566,-25.3225,"Árvore em floresta com araucária, 900m s.n.m. __COMMOM_NAME__: Guamirim-cascudo","BRA:UFPR:EFC:0000000032",NA,"Myrcia arborescens Berg",NA,NA,895,"Colombo",4105805,-49.187997,-25.306242,"PARANA","PR","Paraná",-51.62375032,-24.6368312,-25.3225,-49.1566
"260","2009-10-14T13:50:00.000+0000","MO","MO","3208300","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","L.R. Landrum","1983-01-01T00:00:00.000+0000",NA,"Landrum 4068",NA,"Leslie R. Landrum",1982,1,5,"brazil","parana",NA,"Cerro Azul, along road to Rio Branco do Sul.",-49.000183,-25.000133,NA,"urn:catalog:MO:Tropicos:3208300","http://www.tropicos.org/Specimen/3208300","Myrcia arborescens Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraná",-51.62375032,-24.6368312,-25.000133,-49.000183
"261",NA,"NY","NY","616037","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","L. R. Landrum","1983-01-01T00:00:00.000+0000",NA,"4070",NA,"L. R. Landrum",1982,1,5,"brazil","parana",NA,"Cerro Azul, along road to Rio Branco do Sul",-49.33,-25,NA,"467066b1-4ffa-4f16-a3f0-a9894593d0a0",NA,"Myrcia arborescens Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraná",-51.62375032,-24.6368312,-25,-49.33
"262",NA,"UFRGS","ICN","194896","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","Sobral, M","1998-01-01T00:00:00.000+0000",NA,"s.n.",NA,"Krieger, L; Larches, B",1982,1,1,"brazil","pr","ponta grossa",NA,0,0,"Árvore pequena, frutos negros, bacáceos quando maduros. Comida por pássaros","BRA:UFRGS:ICN:0000194896",NA,"Myrcia arborescens Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263",NA,"Universidade Federal de Juiz de Fora (UFJF)","CESJ","18985","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","M. Sobral","2003-01-01T00:00:00.000+0000",NA,"CESJ18985",NA,"L. Krieger; B.Larches",1982,1,1,"brazil","parana","ponta grossa",NA,0,0,"Árvore pequena, frutos negros, bacáceos quando maduros. Comida de pássaros.","BRA:UFJF:CESJ:0000018985",NA,"Myrcia retorta Cambess.",NA,NA,912,"Ponta Grossa",4119905,-50.080932,-25.14133,"PARANA","PR","Paraná",-51.62375032,-24.6368312,-25.14133,-50.080932
"264",NA,"MBM","MBM","81758","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","Kawasaki, ML",NA,NA,"4265",NA,"Landrum, LR",1982,2,2,"brazil","minas gerais","caete","Serra da Piedade",0,0,NA,"BRA:MBM:MBM:0000081758",NA,"Myrcia arborescens Berg",NA,NA,2461,"Caeté",3110004,-43.637744,-19.86804,"MINAS GERAIS","MG","Minas Gerais",-44.65770348,-18.45798563,-19.86804,-43.637744
"265",NA,"MBM","MBM","76743","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","Silveira, N",NA,NA,"45647",NA,"Hatschbach, G",1982,10,13,"brazil","parana","palmeira","Fazenda Santa Rita",0,0,NA,"BRA:MBM:MBM:0000076743",NA,"Myrcia arborescens Berg",NA,NA,882,"Palmeira",4117701,-50.056665,-25.443035,"PARANA","PR","Paraná",-51.62375032,-24.6368312,-25.443035,-50.056665
"266",NA,"Universidade Federal do Paraná, UFPR","EFC","165","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","Roderjan, C.V.","1982-10-18T00:00:00.000+0000",NA,"125",NA,"Roderjan, C.V.",1982,10,18,"brazil","parana","colombo","Embrapa",-49.1566,-25.3225,"Árvore 12m em floresta com araucária, 920m s.n.m. Frutos maduros. __COMMOM_NAME__: Guamirim-cascudo","BRA:UFPR:EFC:0000000165",NA,"Myrcia arborescens Berg",NA,NA,895,"Colombo",4105805,-49.187997,-25.306242,"PARANA","PR","Paraná",-51.62375032,-24.6368312,-25.3225,-49.1566
"267",NA,"Universidade Federal do Paraná, UFPR","EFC","155","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","Roderjan, C.V.","1982-10-20T00:00:00.000+0000",NA,"115",NA,"Roderjan, C.V.",1982,10,20,"brazil","parana","colombo","Embrapa",-49.1566,-25.3225,"Árvore 10m em floresta com araucária, 920m s.n.m. Frutos maduros. __COMMOM_NAME__: Guamirim-cascudo","BRA:UFPR:EFC:0000000155",NA,"Myrcia arborescens Berg",NA,NA,895,"Colombo",4105805,-49.187997,-25.306242,"PARANA","PR","Paraná",-51.62375032,-24.6368312,-25.3225,-49.1566
"268","2008-07-09T10:07:31.000+0000","K","Herbarium","K000344145","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","Lucas, E.",NA,NA,"CFCR9052",NA,"Kawasaki, M.L.; Esteves, G.L.",1982,10,16,"brazil",NA,"santana do riacho","Km 114 ao longo rod. Belo Horizonte-Conceicao do Mato Dentro.",-47.22,-19.87,NA,"http://specimens.kew.org/herbarium/K000344145",NA,"Myrcia arborescens Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.87,-47.22
"269",NA,"USP","SPF","31795","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","Rosa, PO","2011-11-01T00:00:00.000+0000",NA,"CFSC9052",NA,"Kawasaki, ML",1982,10,16,"brazil","minas gerais","santana do riacho","Serra do Cipó",0,0,NA,"BRA:USP:SPF:0000031795",NA,"Myrcia retorta Cambess.",NA,NA,2600,"Santana do Riacho",3159001,-43.645093,-19.189098,"MINAS GERAIS","MG","Minas Gerais",-44.65770348,-18.45798563,-19.189098,-43.645093
"270",NA,"IF","SPSF","16189","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg",NA,NA,NA,"2088",NA,"R.Kummrow",1982,11,11,"brazil","pr","s.jose dos pinhais","Zinco",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000016189",NA,"Myrcia arborescens Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271",NA,"MBM","MBM","78122","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","Sobral, M",NA,NA,"2088",NA,"Kummrow, R",1982,11,11,"brazil","parana","sao jose dos pinhais","Zinco",0,0,NA,"BRA:MBM:MBM:0000078122",NA,"Myrcia arborescens Berg",NA,NA,856,"São José dos Pinhais",4125506,-49.094709,-25.664044,"PARANA","PR","Paraná",-51.62375032,-24.6368312,-25.664044,-49.094709
"272","2008-05-27T22:02:00.000+0000","MO","MO","3208427","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","M. Sobral","1992-01-01T00:00:00.000+0000",NA,"Kummrow 2088",NA,"R. Kummrow",1982,NA,NA,"brazil","parana",NA,"ZInco, Sao Jose dos Pinhais Parana.",NA,NA,NA,"urn:catalog:MO:Tropicos:3208427","http://www.tropicos.org/Specimen/3208427","Myrcia arborescens Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraná",-51.62375032,-24.6368312,-24.6368312,-51.62375032
"273",NA,"Museu de Ciências Naturais - Fundação Zoobotânica do Rio Grande do Sul (MCN-FZBRS)","HAS","75386","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","Molz, M.","2017-10-03T00:00:00.000+0000",NA,"23295",NA,"Mattos, J.",1982,NA,NA,"brazil","santa catarina","urubici","Serra da Goiabeira",NA,NA,"Na mata rala. Arbusto com cerca de 3 m de altura.","BRA:MCN/FZBRS:HAS:0000075386",NA,"Myrcia retorta Cambess.",NA,NA,414,"Urubici",4218905,-49.578366,-28.038901,"SANTA CATARINA","SC","Santa Catarina",-50.80061735,-26.29853803,-28.038901,-49.578366
"274",NA,"USP","SPF","81915","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","Sobral, M","2018-04-01T00:00:00.000+0000",NA,"s.n.",NA,"Sem coletor",1981,1,4,"brazil","sao paulo","campos do jordao",NA,0,0,"Arbusto, 3m. Frutos maduros negros.","BRA:USP:SPF:0000081915",NA,"Myrcia retorta Cambess.",NA,NA,1455,"Campos do Jordão",3509700,-45.532846,-22.701675,"SAO PAULO","SP","São Paulo",-48.73276064,-22.26541286,-22.701675,-45.532846
"275",NA,"UNICAMP","UEC","23802","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","Rosa, P.O.","2008-10-01T00:00:00.000+0000",NA,"844",NA,"Pereira, S.C.; et al.",1981,2,16,"brazil","minas gerais",NA,NA,-46.564722,-21.838889,"Árvore até 16m. Frutos verdes. (Indivíduo 604).; Mata da Colina","BRA:UNICAMP:UEC:0000023802",NA,"Myrcia retorta Cambess.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Minas Gerais",-44.65770348,-18.45798563,-21.838889,-46.564722
"276",NA,"UNICAMP","UEC","44473","Myrcia itambensis Berg",NA,"Myrtaceae","Myrcia","itambensis","Berg","Ferrari, J.M.",NA,NA,"12",NA,"Tameirão Neto, E.",1981,9,17,"brazil","minas gerais",NA,"Campus UFMG",0,0,"Arbóreo; Terrestre","BRA:UNICAMP:UEC:0000044473",NA,"Myrcia itambensis Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Minas Gerais",-44.65770348,-18.45798563,-18.45798563,-44.65770348
"277",NA,"USP","SPF","22109","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","Rosa, PO","2011-11-01T00:00:00.000+0000",NA,"CFCR2584",NA,"Furlan, A",1981,10,31,"brazil","minas gerais","diamantina",NA,0,0,NA,"BRA:USP:SPF:0000022109",NA,"Myrcia retorta Cambess.",NA,NA,2798,"Diamantina",3121605,-43.610232,-17.993337,"MINAS GERAIS","MG","Minas Gerais",-44.65770348,-18.45798563,-17.993337,-43.610232
"278",NA,"NY","NY","616034","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","L. R. Landrum","1983-01-01T00:00:00.000+0000",NA,"3870",NA,"L. R. Landrum",1981,11,28,"brazil","parana",NA,"Parque Barreirinha",-49.25,-25.5,NA,"5e141757-8cc1-4c92-9b98-fa68c87b9bd8",NA,"Myrcia arborescens Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraná",-51.62375032,-24.6368312,-25.5,-49.25
"279","2008-05-27T22:02:00.000+0000","MO","MO","3208179","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","L.R. landrum","1983-01-01T00:00:00.000+0000",NA,"Landrum 3904",NA,"Leslie R. Landrum",1981,11,30,"brazil","parana",NA,"Mun. Mandirituba, Cachoeira and Surroundings to rio Barigui. Disturbed Araucaria forests and campos.",-49.25,-25.75,NA,"urn:catalog:MO:Tropicos:3208179","http://www.tropicos.org/Specimen/3208179","Myrcia arborescens Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraná",-51.62375032,-24.6368312,-25.75,-49.25
"280",NA,"NY","NY","616042","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","L. R. Landrum","1983-01-01T00:00:00.000+0000",NA,"3904",NA,"L. R. Landrum",1981,11,30,"brazil","parana",NA,"Cachoeira and surroundings to Rio Barigui",-49.25,-25.75,NA,"00367cdf-418c-4158-b690-2b50eb51b91e",NA,"Myrcia arborescens Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraná",-51.62375032,-24.6368312,-25.75,-49.25
"281","2010-08-04T14:06:00.000+0000","MO","MO","3207764","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","L.R. Landrum","1983-01-01T00:00:00.000+0000",NA,"Landrum 3963",NA,"Leslie R. Landrum",1981,12,2,"brazil","parana",NA,"Mun. Palmeira. Fazenda Santa Rita, ca. 65 km W of Curitiba on road POnta Grossa. mixed evergreen forest dominated by Araucaria and surrounding campos.",-49.83333,-25.41666,NA,"urn:catalog:MO:Tropicos:3207764","http://www.tropicos.org/Specimen/3207764","Myrcia arborescens Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraná",-51.62375032,-24.6368312,-25.41666,-49.83333
"282",NA,"NY","NY","616041","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","L. R. Landrum","1983-01-01T00:00:00.000+0000",NA,"3958",NA,"L. R. Landrum",1981,12,2,"brazil","parana",NA,"Fazenda Santa Rita, ca. 65 km W of Curitiba on road to Ponta Grossa",-49.83,-25.42,NA,"768d4775-84d3-4169-ae2f-53e277973240",NA,"Myrcia arborescens Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraná",-51.62375032,-24.6368312,-25.42,-49.83
"283",NA,"NY","NY","616040","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","L. R. Landrum","1983-01-01T00:00:00.000+0000",NA,"3963",NA,"L. R. Landrum",1981,12,2,"brazil","parana",NA,"Fazenda Santa Rita, ca. 65 km W of Curitiba on road to Ponta Grossa",-49.83,-25.42,NA,"d520c925-c048-4548-aa68-13c7fb80fc03",NA,"Myrcia arborescens Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraná",-51.62375032,-24.6368312,-25.42,-49.83
"284",NA,"NY","NY","616043","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","L. R. Landrum","1983-01-01T00:00:00.000+0000",NA,"3917",NA,"L. R. Landrum",1981,12,1,"brazil","parana",NA,"Cachoeira and surroundings to Rio Barigui",-49.25,-25.75,NA,"6ec0e8b6-a310-4acf-bf9e-9b53fab66b96",NA,"Myrcia arborescens Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraná",-51.62375032,-24.6368312,-25.75,-49.25
"285","2008-05-27T22:02:00.000+0000","MO","MO","3208225","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","L.R. Landrum","1983-01-01T00:00:00.000+0000",NA,"Landrum 3917",NA,"Leslie R. Landrum",1981,12,1,"brazil","parana",NA,"Mandirituba, Cachoeira and surroundings to rio barigui. Disturbed Araucaria forests and campos.",-49.25,-25.75,NA,"urn:catalog:MO:Tropicos:3208225","http://www.tropicos.org/Specimen/3208225","Myrcia arborescens Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraná",-51.62375032,-24.6368312,-25.75,-49.25
"286","2017-10-19T02:39:57.000+0000","JBRJ","RB","RB00311511","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","L. Lima",NA,NA,"62",NA,"José E.R. Collares",1980,9,26,"brazil","sao paulo","campos do jordao","EFE - 02.",-45.383333,-22.7,"Árvore ca. 15m, diâmetro do fuste ca. 25cm, folhas verdes, botão verde claro, frequencia densa. Árvore 19.","urn:catalog:JBRJ:RB:311511",NA,"Myrcia retorta Cambess.",NA,NA,1455,"Campos do Jordão",3509700,-45.532846,-22.701675,"SAO PAULO","SP","São Paulo",-48.73276064,-22.26541286,-22.7,-45.383333
"287",NA,"IPA","IPA","50545","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","Barroso, G.M.",NA,NA,"201",NA,"Barreto, R.A.A.",1980,11,21,"brazil","sao paulo","campos do jordao","EFE-01",0,0,"Árvore de 20m, diâmetro do fuste CAP-1,32, DAP aproximadamente 50cm; flor branca.","BRA:IPA:IPA:0000050545",NA,"Myrcia arborescens Berg",NA,NA,1455,"Campos do Jordão",3509700,-45.532846,-22.701675,"SAO PAULO","SP","São Paulo",-48.73276064,-22.26541286,-22.701675,-45.532846
"288",NA,"MBM","MBM","49559","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","Legrand, CD",NA,NA,"7431",NA,"Hatschbach, G",1980,11,13,"brazil","parana","campina grande do sul","Cerne",0,0,NA,"BRA:MBM:MBM:0000049559",NA,"Myrcia arborescens Berg",NA,NA,908,"Campina Grande do Sul",4104006,-48.844923,-25.186765,"PARANA","PR","Paraná",-51.62375032,-24.6368312,-25.186765,-48.844923
"289",NA,"IAP","PACA-AGP","72176","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","M. Sobral","2002-07-01T00:00:00.000+0000",NA,"15901",NA,"Sehnem, A.",1978,2,22,"brazil","rs","sao francisco de paula","Potreiro Novo, Tainhas",NA,NA,"Habitat: in silva valde frequens Hábito: árvore","BRA:IAP:PACA-AGP:0000072176",NA,"Myrcia arborescens Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290",NA,"IAP","PACA-AGP","69977","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","M.F. Santos","2011-03-01T00:00:00.000+0000",NA,"15907",NA,"Sehnem, A.",1978,2,22,"brazil","rs","sao francisco de paula","Potreiro Novo - Tainhas",NA,NA,"Habitat: in silva campestri Hábito: árvore","BRA:IAP:PACA-AGP:0000069977",NA,"Myrcia retorta Cambess.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291",NA,"MBM","MBM","65770","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","Silveira, N",NA,NA,"s.n.",NA,"Rotta, E",1978,10,12,"brazil","parana","colombo","Estrada da Ribeira, Embrapa",0,0,NA,"BRA:MBM:MBM:0000065770",NA,"Myrcia arborescens Berg",NA,NA,895,"Colombo",4105805,-49.187997,-25.306242,"PARANA","PR","Paraná",-51.62375032,-24.6368312,-25.306242,-49.187997
