"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"53","2008-07-09T10:05:21.000+0000","K","Herbarium","K000343316","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg","Barroso, G.M.",NA,NA,"1417",NA,"Thomaz, L.D.",1995,3,8,"Brazil",NA,"Santa Teresa","Estacao Biologica de Santa Lucia.",-40.53,-19.97,NA,"http://specimens.kew.org/herbarium/K000343316","Gomidesia crocea Berg"
"54",NA,"UEFS","HUEFS","49839","Myrcia amplexicaulis Hook.f.",NA,"Myrtaceae","Myrcia","amplexicaulis","Hook.f.","B.S.Amorim","2013-12-01T00:00:00.000+0000",NA,"63290",NA,"Hatschbach, G.",1995,8,12,"Brazil","Bahia","Porto Seguro","Frei Calixto.",NA,NA,"Restinga arbórea.","BRA:UEFS:HUEFS:0000049839","Myrcia amplexicaulis Hook.f."
"55",NA,"Instituto Plantarum de Estudos da Flora Ltda (HPL)","HPL","5522","Myrcia amplexicaulis Hook.f.",NA,"Myrtaceae","Myrcia","amplexicaulis","Hook.f.","V.C. Souza","2012-06-11T00:00:00.000+0000",NA,"1240",NA,"H. Lorenzi",1994,1,12,"Brazil","Sp","Mogi Guaçu","Coletado no arboreto da Campininha.",NA,NA,NA,"BRA:JBP:HPL:0000005522","Myrcia amplexicaulis Hook.f."
"56","2017-10-17T18:35:21.000+0000","JBRJ","RB","RB01361587","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg","G.M. Barroso","1993-05-22T00:00:00.000+0000",NA,"1646",NA,"L.S. Leoni",1993,1,25,"Brazil","Minas Gerais","Carangola","Fazenda Santa Rita. Desenvolve-se em área perturbada na floresta pluvial tropical.",-42.033333,-20.766667,NA,"urn:catalog:JBRJ:RB:1361587","Gomidesia crocea Berg"
"57",NA,"USP","SPF","214645","Myrcia amplexicaulis Hook.f.",NA,"Myrtaceae","Myrcia","amplexicaulis","Hook.f.","Santos, MF","2014-01-01T00:00:00.000+0000",NA,"1398",NA,"Thomaz, LD",1993,8,10,"Brazil","Espírito Santo","Santa Teresa",NA,0,0,NA,"BRA:USP:SPF:0000214645","Myrcia amplexicaulis Hook.f."
"58","2014-07-22T12:52:25.000+0000","JBRJ","RB","RB00314630","Myrcia amplexicaulis Hook.f.",NA,"Myrtaceae","Myrcia","amplexicaulis","Hook.f.","B.S. Amorim",NA,NA,NA,NA,"W.W.Thomas; et al",1993,10,20,"Brazil","Bahia","Prado","8 Km West of Cumuruxatiba on road to Itamaraju.",-39.25,-17.25,"Tree, 8m, leaves cucullate, coriaceous with sunken veins, shiny green above, paler beneath, fruits yellow- orange","urn:catalog:JBRJ:RB:314630","Myrcia amplexicaulis Hook.f."
"59",NA,"UFPB","JPB","24242","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg","Souza, MC","2008-08-11T00:00:00.000+0000",NA,"1506",NA,"Barbosa, MR; et al.",1993,11,15,"Brazil","Rio de Janeiro","Parati","Larangeiras, caminho p/ a parai dos sonhos.",0,0,"Arbusto c/ ramos pendentes, inflorescência e flores c/ pelos castanhos dourados. ; DE","BRA:UFPB:JPB:0000024242","Gomidesia crocea Berg"
"60",NA,"NY","NY","594986","Myrcia amplexicaulis Hook.f.",NA,"Myrtaceae","Myrcia","amplexicaulis","Hook.f.",NA,"2017-01-01T00:00:00.000+0000",NA,"7487",NA,"W. W. Thomas",1991,7,1,"Brazil","Bahia",NA,"7.3 km N of Serra Grande on road to ItacarÃ©. Fazenda Lagoa do Conjunto Fazenda Santa Cruz. Parcel 17",-39.0617,-14.4231,NA,"1a4f01f3-5b8f-420e-ba7b-8c5d3019b81c","Myrcia amplexicaulis Hook.f."
"61",NA,"NY","NY","594987","Myrcia amplexicaulis Hook.f.",NA,"Myrtaceae","Myrcia","amplexicaulis","Hook.f.",NA,"2017-01-01T00:00:00.000+0000",NA,"7080",NA,"W. W. Thomas",1991,7,1,"Brazil","Bahia",NA,"7.3 km N of Serra Grande on road to ItacarÃ©. Fazenda Lagoa do Conjunto Fazenda Santa Cruz. Parcel 9",-39.0617,-14.4231,NA,"007815d3-488d-4cb3-a088-c33820728caa","Myrcia amplexicaulis Hook.f."
"62","2017-10-19T13:18:56.000+0000","JBRJ","RB","RB01361843","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg","G.M. Barroso","1992-07-16T00:00:00.000+0000",NA,NA,NA,"L.S. Leoni",1991,9,23,"Brazil","Minas Gerais","Carangola","Fazenda Santa Rita. Mata de encosta.",-42.033333,-20.766667,NA,"urn:catalog:JBRJ:RB:1361843","Gomidesia crocea Berg"
"63","2017-10-27T16:33:26.000+0000","JBRJ","RB","RB01361175","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg",NA,"2017-01-01T00:00:00.000+0000",NA,NA,NA,"L.S. Leoni",1991,9,23,"Brazil","Minas Gerais","Carangola","Fazenda Santa Rita. Mata de encosta.",-42.033333,-20.766667,NA,"urn:catalog:JBRJ:RB:1361175","Gomidesia crocea Berg"
"64","2017-10-19T14:14:35.000+0000","JBRJ","RB","RB01361593","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg","G.M. Barroso","1992-07-16T00:00:00.000+0000",NA,NA,NA,"L.S. Leoni",1991,9,23,"Brazil","Minas Gerais","Carangola","Fazenda Santa Rita. Cresce no interior da mata de encosta.",-42.033333,-20.766667,NA,"urn:catalog:JBRJ:RB:1361593","Gomidesia crocea Berg"
"65","2015-05-22T13:51:32.000+0000","JBRJ","RB","RB00310222","Myrcia amplexicaulis Hook.f.",NA,"Myrtaceae","Myrcia","amplexicaulis","Hook.f.","Claudia Pigatti Caliari",NA,NA,"651",NA,"M. Nadruz; et al",1990,11,22,"Brazil",NA,"Brasil","Divisa RJ-SP, Km 0, picada em beira de estrada.",NA,NA,"Árvore, 6 metros de altura, folhas verdes discolores, pecíolo piloso ferrugíneo, botões ferrugíneos, pilosos, flores com cálice ferrugíneo piloso, corola e estames alvos, estames passados marrons.","urn:catalog:JBRJ:RB:310222","Myrcia amplexicaulis Hook.f."
"66","2008-07-09T10:05:17.000+0000","K","Herbarium","K000343332","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg",NA,NA,NA,"42",NA,"Pereira, S.V.; Cardoso, M.S.R.",1990,12,19,"Brazil",NA,"Santa Teresa","Valsugana Velha, Estacao Biologica de Santa Lucia. Margem direita do rio Timbui",-40.53,-19.97,NA,"http://specimens.kew.org/herbarium/K000343332","Gomidesia crocea Berg"
"67",NA,"MBM","MBM","238393","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg",NA,NA,NA,"42",NA,"Pereira, SV; et al.",1990,12,19,"Brazil","Espírito Santo","Santa Teresa","Valsugana Velha",0,0,NA,"BRA:MBM:MBM:0000238393","Gomidesia crocea Berg"
"68","2008-07-09T10:06:49.000+0000","K","Herbarium","K000343889","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg",NA,NA,NA,"44",NA,"Pereira, S.V.; Cardoso, M.S.R.",1990,12,19,"Brazil",NA,"Santa Teresa","Estacao Biologica de Santa Lucia, direita do Rio Timbui.",-40.53,-19.97,NA,"http://specimens.kew.org/herbarium/K000343889","Gomidesia crocea Berg"
"69","2008-07-09T10:06:57.000+0000","K","Herbarium","K000343872","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg",NA,NA,NA,"44",NA,"Pereira, S.V.; Cardoso, M.S.R.",1990,12,19,"Brazil",NA,"Santa Teresa","Estacao Biologica de Santa Lucia, direita do Rio Timbui.",-40.53,-19.97,NA,"http://specimens.kew.org/herbarium/K000343872","Gomidesia crocea Berg"
"70","2008-07-09T10:06:56.000+0000","K","Herbarium","K000343873","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg",NA,NA,NA,"43",NA,"Pereira, S.V.; Cardoso, M.S.R.",1990,12,19,"Brazil",NA,"Santa Teresa","Valsugana Velha, Estacao Biologica de Santa Lucia.. Margem direita do rio Timbui.",-40.53,-19.97,NA,"http://specimens.kew.org/herbarium/K000343873","Gomidesia crocea Berg"
"71","2014-09-05T08:42:21.000+0000","JBRJ","RB","RB00310241","Myrcia amplexicaulis Hook.f.",NA,"Myrtaceae","Myrcia","amplexicaulis","Hook.f.","B.S.Amorim",NA,NA,"851",NA,"D. A. Folli",1989,1,10,"Brazil","Bahia","Porto Seguro","Reserva Florestal de Porto Seguro - CVRD. Aceiro prox. ao córrego Águas Claras, lado direito.",NA,NA,"Árvore, ca. 6m de altura e fuste de ca. 3m, DAP 10,2cm, diam. da copa ca. 2m. Com flor e botão branco. Fuste cilíndrico e casca áspera.","urn:catalog:JBRJ:RB:310241","Myrcia amplexicaulis Hook.f."
"72",NA,"Cenargen","CEN","57371","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg","E. NicLughadha",NA,NA,"851",NA,"Domingos Antônio Folli",1989,1,10,"Brazil","Ba","PORTO SEGURO","Próximo ao Córrego Águas Claras.",NA,NA,"Aceiro. Doação do Banco Genético do Pau Brasil. Registro nº 381. Coleção de Referência. EMBRAPA, CEPLAC, VERACEL.","BRA:Cenargen:CEN:0000057371","Gomidesia crocea Berg"
"73",NA,"UFRGS","ICN","120804","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg","Costa, LV",NA,NA,"s.n.",NA,"Rimoli, J",1988,3,26,"Brazil","Mg",NA,"Estação Biológica de Caratinga",0,0,"Mata Atlântica; árvore.","BRA:UFRGS:ICN:0000120804","Gomidesia crocea Berg"
"74","2008-07-09T10:06:16.000+0000","K","Herbarium","K000343715","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg","Nic Lughadha, E.",NA,NA,"2429",NA,"Boudet Fernandes, H.Q.",1988,3,24,"Brazil",NA,"Santa Teresa","Valsugana Velha, Estacao Biologica de Santa Lucia.",-40.6,-19.92,NA,"http://specimens.kew.org/herbarium/K000343715","Gomidesia crocea Berg"
"75",NA,"NY","NY","887379","Myrcia amplexicaulis Hook.f.",NA,"Myrtaceae","Myrcia","amplexicaulis","Hook.f.",NA,"2017-01-01T00:00:00.000+0000",NA,"2429",NA,"H. Q. B. Fernandes",1988,3,24,"Brazil","EspÃ­rito Santo",NA,"Valsugana Velha, EstaÃ§Ã£o BiolÃ³gica de Santa LÃºcia. Mata alterada Ã  beira do Rio TimbuÃ­",-40.6002886399709,-19.9396102993179,NA,"83893503-bc5c-4fea-a523-f10d238ddc08","Myrcia amplexicaulis Hook.f."
"76",NA,"US","Botany","3181242","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg",NA,NA,NA,"2429",NA,"H. Q. Boudet Fernandes & L. J. Kollmann",1988,3,24,"Brazil","Espírito Santo",NA,"Valsugana Velha. Estação Biológica de Santa Lúcia",NA,NA,NA,"http://n2t.net/ark:/65665/30782ad91-9b07-4cca-87d7-c6cc6f0340f5","Gomidesia crocea Berg"
"77","2014-10-24T15:55:49.000+0000","JBRJ","RB","RB00892971","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg","Graziela Maciel Barroso",NA,NA,"2429",NA,"H.Q. Boudet Fernandes; L. Kollmann",1988,3,24,"Brazil","Espírito Santo","Santa Teresa",NA,NA,NA,"Árvore de 10 metros de altura. Fuste 4 metros por 10 centímetros. Râmulas, nervuras e cálice com indumento castanhos. Pétalas e estames brancos. Semi-sombra","urn:catalog:JBRJ:RB:892971","Gomidesia crocea Berg"
"78","2014-07-22T12:44:01.000+0000","JBRJ","RB","RB00310251","Myrcia amplexicaulis Hook.f.",NA,"Myrtaceae","Myrcia","amplexicaulis","Hook.f.","B.S. Amorim",NA,NA,"760",NA,"D. A. Folli",1988,7,12,"Brazil","Bahia","Porto Seguro","Reserva Florestal de Porto Seguro - CVRD. Est. Casa de Tábua, km 1200, lado direito.",NA,NA,"Árvore, ca. 10m de altura e fuste de ca. 5m, DAP 8,3cm, diam. da copa ca. 3m. Com fruto maduro de cor amarela. Fuste cilíndrico e casca áspera.","urn:catalog:JBRJ:RB:310251","Myrcia amplexicaulis Hook.f."
"79",NA,"Reserva Natural Vale (CVRD)","CVRD","1997","Myrcia amplexicaulis Hook.f.",NA,"Myrtaceae","Myrcia","amplexicaulis","Hook.f.","Bruno S. Amorim","2014-09-05T00:00:00.000+0000",NA,"760",NA,"Folli, D.A.",1988,7,12,"Brazil","Ba","PORTO SEGURO",NA,NA,NA,"<ll>dwc_commonname:</ll> Murta azedinha","BRA:CVRD:CVRD:0000001997","Myrcia amplexicaulis Hook.f."
"80",NA,"UFRGS","ICN","120806","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg",NA,NA,NA,"299",NA,"Horta, MB; et al.",1987,10,11,"Brazil","Mg","Matão","Estação Biológica de Caratinga",0,0,"Mata Atlântica; arbóreo, 9 metros. Coletada na beira de estrada, depois do Jequitibá; material com frutos; em local úmido.","BRA:UFRGS:ICN:0000120806","Gomidesia crocea Berg"
"81",NA,"UFRGS","ICN","120805","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg","Por comparação BHCB",NA,NA,"s.n.",NA,"Rimoli, J",1987,11,15,"Brazil","Mg",NA,"Estação Biológica de Caratinga",0,0,"Mata Atlântica; arbórea, 8 metros. Transecto 06, trilha Ml, planta n° 47 z.","BRA:UFRGS:ICN:0000120805","Gomidesia crocea Berg"
"82","2008-07-09T10:06:15.000+0000","K","Herbarium","K000343716","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg","Sobral, M.",NA,NA,"1062",NA,"Boone, W.",1986,1,28,"Brazil",NA,"Santa Teresa","Vargem Alta",-41,-20.67,NA,"http://specimens.kew.org/herbarium/K000343716","Gomidesia crocea Berg"
"83","2016-07-07T11:23:39.000+0000","JBRJ","RB","RB00520504","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg","E. Nic Lughadha","1997-01-01T00:00:00.000+0000",NA,"640",NA,"P.M. Andrade; M.A. Lopes",1985,1,21,"Brazil","Minas Gerais","Minas Gerais","Est. Biol. de Caratinga. Matão, estrada.",NA,NA,"Flores brancas","urn:catalog:JBRJ:RB:520504","Gomidesia crocea Berg"
"84","2014-07-22T19:32:59.000+0000","JBRJ","RB","RB00520502","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg","E. Nic Lughadha","1997-01-01T00:00:00.000+0000",NA,"367",NA,"M.A. Lopes; P.M. Andrade",1984,4,26,"Brazil","Minas Gerais","Minas Gerais","E.B.C- Mata do Rafael.",NA,NA,"Unicata com frutos.","urn:catalog:JBRJ:RB:520502","Gomidesia crocea Berg"
"85",NA,"NY","NY","887378","Myrcia amplexicaulis Hook.f.",NA,"Myrtaceae","Myrcia","amplexicaulis","Hook.f.",NA,"2017-01-01T00:00:00.000+0000",NA,"179",NA,"J. M. Vimercat",1984,6,12,"Brazil","EspÃ­rito Santo",NA,"Santa LÃºcia.",-40.6002886399709,-19.9396102993179,NA,"d02089e6-0d71-413e-837b-6b2929fff01b","Myrcia amplexicaulis Hook.f."
"86","2014-07-22T12:44:03.000+0000","JBRJ","RB","RB00310225","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg","G.M.Barroso","2006-01-01T00:00:00.000+0000",NA,"179",NA,"J.M.Vimercat",1984,6,12,"Brazil","Espírito Santo","Santa Teresa","Santa Lúcia.",NA,NA,"Arbusto com 4m, frutos jovens, solo barro avermelhado.","urn:catalog:JBRJ:RB:310225","Gomidesia crocea Berg"
"87",NA,"US","Botany","3180718","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg",NA,NA,NA,"179",NA,"J. Vimercat",1984,6,12,"Brazil","Espírito Santo",NA,"Santa Lúcia.",NA,NA,NA,"http://n2t.net/ark:/65665/3b0123fd6-63e4-42a6-8bc7-0facdc8c86bf","Gomidesia crocea Berg"
"88",NA,"NY","NY","00907979","Myrcia amplexicaulis Hook.f.",NA,"Myrtaceae","Myrcia","amplexicaulis","Hook.f.",NA,"2017-01-01T00:00:00.000+0000",NA,"618",NA,"K. B. Strier",1983,11,10,"Brazil","Minas Gerais",NA,"Caratinga, Estacao Biologica de Caratinga.",-41.83,-19.67,NA,"3b2348a3-c303-48cb-936b-91e672a7fb9a","Myrcia amplexicaulis Hook.f."
"89",NA,"USP","SPF","41381","Myrcia amplexicaulis Hook.f.",NA,"Myrtaceae","Myrcia","amplexicaulis","Hook.f.","Nic Lughadha, E","1997-01-01T00:00:00.000+0000",NA,"3726",NA,"Santos, TS",1982,1,27,"Brazil","Bahia","Itacaré",NA,0,0,NA,"BRA:USP:SPF:0000041381","Myrcia amplexicaulis Hook.f."
"90",NA,"NY","NY","1017270","Myrcia amplexicaulis Hook.f.",NA,"Myrtaceae","Myrcia","amplexicaulis","Hook.f.",NA,"2017-01-01T00:00:00.000+0000",NA,"3726",NA,"T. S. dos Santos",1982,1,27,"Brazil","Bahia",NA,"Fazenda das Almas, km 18 da Rod. Ubaitaba/ItacarÃ©.",-38.9965836192823,-14.2814954259902,NA,"16e4f6f7-fbf0-4847-b378-db4fb5cc3706","Myrcia amplexicaulis Hook.f."
"91",NA,"NY","NY","687696","Myrcia amplexicaulis Hook.f.",NA,"Myrtaceae","Myrcia","amplexicaulis","Hook.f.",NA,"2017-01-01T00:00:00.000+0000",NA,"381",NA,"L. A. Mattos Silva",1979,5,17,"Brazil","Bahia",NA,"EstaÃ§Ã£o Exp. GregÃ³rio Bondar, km 58 da Rod. Belmonte/Itapebi.",-39.207196,-16.094866,NA,"2d3e8a16-843c-4278-90f9-4b76ed1e6361","Myrcia amplexicaulis Hook.f."
"92","2014-07-22T11:22:02.000+0000","JBRJ","RB","RB00265161","Myrcia amplexicaulis Hook.f.",NA,"Myrtaceae","Myrcia","amplexicaulis","Hook.f.","B.S. Amorim",NA,NA,"13061",NA,"S.A. Mori; F. Benton & D. Hallaran",1979,12,2,"Brazil","Bahia","Uruçuca","Estrada que liga Uruçuca com Serra Grande, a 28 Kmn ao NE de Uruçuca.",NA,NA,"Árvore, 12m X 15cm. Folhas bullatas","urn:catalog:JBRJ:RB:265161","Myrcia amplexicaulis Hook.f."
"93","2015-05-22T13:54:43.000+0000","JBRJ","RB","RB00310218","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg","M.C. Souza & W. Lima",NA,NA,"9838",NA,"S. A. Mori; L.A. Matos Silva, J.A. Kallunki, T.S. dos Santos & A.V. Pereira dos Santos",1978,3,22,"Brazil","Bahia","Santa Cruz de Cabrália","Arredores, cerca de 16K m a W de Porto Seguro. Estação Ecológica do Pau-Brasil",NA,NA,"Árvore, 9m x 15cm","urn:catalog:JBRJ:RB:310218","Gomidesia crocea Berg"
"94","2014-07-22T19:33:00.000+0000","JBRJ","RB","RB00520505","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg","E. Nic Lughadha","1997-01-01T00:00:00.000+0000",NA,"8022",NA,"D. Sucre",1971,12,1,"Brazil","Rio de Janeiro","Rio de Janeiro","Arbusto frágil até 2 mts de altura, lamina da folha com face ventral verde bem escuro fosco, na face dosrsal verde palido fosco, corola alba.",NA,NA,NA,"urn:catalog:JBRJ:RB:520505","Gomidesia crocea Berg"
"95",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","3139","Myrcia amplexicaulis Hook.f.",NA,"Myrtaceae","Myrcia","amplexicaulis","Hook.f.",NA,"2015-01-01T00:00:00.000+0000",NA,"12650",NA,"D.P.Lima",1969,11,11,"Brazil","Bahia","Una","Fazenda Queimada",NA,NA,"Árvore ca. 9 m alt. e 10 cm de diâmetro; flores de cores variadas, pétalas marron-claro com penugem marron-escuro; tem perfume agradável.","BRA:UFRPE:HST:0000003139","Myrcia amplexicaulis Hook.f."
"96",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","1970","Myrcia amplexicaulis Hook.f.",NA,"Myrtaceae","Myrcia","amplexicaulis","Hook.f.",NA,"2015-01-01T00:00:00.000+0000",NA,"3381",NA,"F.Paiva",1967,1,17,"Brazil","Alagoas","Colônia de Leopoldina",NA,NA,NA,"Árvore de grande porte; flores alvas, pouco perfumadas.","BRA:UFRPE:HST:0000001970","Myrcia amplexicaulis Hook.f."
"97",NA,"UnB","UB","131140","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg","Mattos, J","1970-01-01T00:00:00.000+0000",NA,"60",NA,"Pinheiro, R",1966,2,16,"Brazil","Bahia","Una","Fazenda São Rafael",0,0,"Frutos amarelos.; Árvore 4m.","BRA:UnB:UB:0000131140","Gomidesia crocea Berg"
"98",NA,"US","Botany","2490437","Myrcia amplexicaulis Hook.f.",NA,"Myrtaceae","Myrcia","amplexicaulis","Hook.f.",NA,NA,NA,"572",NA,"S. Tavares",1961,1,7,"Brazil","Pernambuco",NA,"Vicência. Engº Jundiá. Córrego do Pipiri. Margem da mata.",NA,NA,NA,"http://n2t.net/ark:/65665/360d01589-d387-432d-ac17-3762884f983a","Myrcia amplexicaulis Hook.f."
"99","2017-10-11T01:54:26.000+0000","JBRJ","RB","RB00520503","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg","E. Nic Lughadha","1997-01-01T00:00:00.000+0000",NA,"54021",NA,"A. Magnanim; A. Mattos Fº",1961,1,NA,"Brazil","Espírito Santo","Espírito Santo","Derrubada dos Paulistas, córrego Dourado.",NA,NA,"Arvoreta 10 m altura em mata recem derrubada","urn:catalog:JBRJ:RB:520503","Gomidesia crocea Berg"
"100","2014-07-07T17:53:34.000+0000","JBRJ","RB","RB00520384","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg","E. Nic Lughadha","1997-01-01T00:00:00.000+0000",NA,NA,NA,"Dr. A. Machado",1947,8,23,"Brazil","Rio de Janeiro","Rio de Janeiro","Restinga da Tijuca.",NA,NA,NA,"urn:catalog:JBRJ:RB:520384","Gomidesia crocea Berg"
"101","2017-10-11T01:54:03.000+0000","JBRJ","RB","RB00520379","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg","E. Nic Lughadha","1997-01-01T00:00:00.000+0000",NA,"104",NA,"Apparicio Duarte",1946,4,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Leblon.",NA,NA,NA,"urn:catalog:JBRJ:RB:520379","Gomidesia crocea Berg"
"102","2014-07-08T07:49:54.000+0000","JBRJ","RB","RB00854157","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg","D. Legrand",NA,NA,"255",NA,"P. Occhioni",1944,11,6,"Brazil","Rio de Janeiro","Rio de Janeiro","Mesa do Imperador - D. Federal.",NA,NA,"Arbusto, flor branca","urn:catalog:JBRJ:RB:854157","Gomidesia crocea Berg"
"103","2015-06-24T13:26:50.000+0000","JBRJ","RB","RB00974774","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg","J.G. Kuhlmann",NA,NA,NA,NA,"H. Almeida e R. Pedrosa",1931,6,9,"Brazil","Rio de Janeiro","Rio de Janeiro","Estrada da Tijuca.",NA,NA,"Árvore pequena; mata; frutos amarelos","urn:catalog:JBRJ:RB:974774","Gomidesia crocea Berg"
"104","2017-10-10T19:11:31.000+0000","JBRJ","RB","RB00520381","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg","E. Nic Lughadha","1997-01-01T00:00:00.000+0000",NA,NA,NA,"Ressoal do Horto Florestal",1928,2,6,"Brazil","Rio de Janeiro","Rio de Janeiro",NA,NA,NA,"Arvoreta de até 2 m de altura, fl. alva, capoeira de restinga.","urn:catalog:JBRJ:RB:520381","Gomidesia crocea Berg"
"105","2017-10-17T17:25:39.000+0000","JBRJ","RB","RB00974771","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg",NA,"1955-01-01T00:00:00.000+0000",NA,NA,NA,"A. Frazão",1912,NA,NA,"Brazil","Distrito Federal","Distrito Federal","Gávea.",NA,NA,NA,"urn:catalog:JBRJ:RB:974771","Gomidesia crocea Berg"
"106",NA,"G","Geneva Herbarium – General Collection (G)","G-G-216568/1","Myrcia amplexicaulis Hook.f.",NA,"Myrtaceae","Myrcia","amplexicaulis","Hook.f.",NA,NA,"ISOTYPE",NA,NA,"Riedel, L. (Coll. Boissier et Barbey-Boissier)",NA,NA,NA,"Brazil",NA,NA,"Rio de Janeiro/Estado do Rio de Janeiro",-42.9125,-22.48222,NA,NA,"Myrcia amplexicaulis Hook.f."
"107","2017-10-12T14:59:13.000+0000","JBRJ","RB","RB01280780","Myrcia amplexicaulis Hook.f.",NA,"Myrtaceae","Myrcia","amplexicaulis","Hook.f.",NA,NA,NA,"5985",NA,"Araujo,D.",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:1280780","Myrcia amplexicaulis Hook.f."
"108",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","52306","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg","L. Jennings",NA,NA,"391",NA,"A. M. Amorim",NA,NA,NA,"Brazil","Bahia","ITACARÉ","Na estrada Itacaré/Taboquinha, ao lado do loteamento da Marambaia.",NA,NA,"Ambiente: Mata, parcialmente perturbada. Habito: Arbustinho","BRA:CEPLAC:CEPEC:0000052306","Gomidesia crocea Berg"
"109",NA,NA,"Botany","L.2503264","Eugenia amplexicaulis Vell.",NA,"Myrtaceae","Myrcia","amplexicaulis","Vell.",NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"unknown or invalid",NA,NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.2503264","Eugenia amplexicaulis Vell."
"110","2017-10-18T02:26:51.000+0000","JBRJ","RB","RB00769442","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg","Marcelo Sousa",NA,NA,"191",NA,"R. Finotti; J. Caruzo",NA,NA,NA,"Brazil","Rio de Janeiro","Guapimirim",NA,-42.909444,-22.536944,NA,"urn:catalog:JBRJ:RB:769442","Gomidesia crocea Berg"
"111",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","60244","Myrcia amplexicaulis Hook.f.",NA,"Myrtaceae","Myrcia","amplexicaulis","Hook.f.","B. S. Amorim",NA,NA,"10001",NA,"W. W. Thomas",NA,NA,NA,"Brazil","Bahia","prado","8Km a W Cumuruxatiba, Rod. Para Itamaraju.",-39.25,-17.25,"Ambiente: Mata de restinga, disturbada. Habito: Árvore, 8m.","BRA:CEPLAC:CEPEC:0000060244","Myrcia amplexicaulis Hook.f."
"112","2008-07-09T10:16:25.000+0000","K","Herbarium","K000332411","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg",NA,NA,NA,"12003",NA,"Glaziou, A.F.M.",NA,NA,NA,"Brazil",NA,NA,"Porto das Caixas, Morro da Babylonia, Serra da Estrella etc.",NA,NA,NA,"http://specimens.kew.org/herbarium/K000332411","Gomidesia crocea Berg"
